Time,generation(kWh),power(W),Irradiance (W/m2),Area
17/9/2022 14:00,7.955,7955.0,345.4810833,153.109584
17/9/2022 15:00,6.798,6798.0,182.613,153.109584
17/9/2022 16:00,3.176,3176.0,174.3702167,153.109584
17/9/2022 17:00,2.815,2815.0,78.51166667,153.109584
17/9/2022 18:00,1.161,1161.0,19.04445,153.109584
17/9/2022 19:00,0.041,41.0,15.15985,153.109584
17/9/2022 20:00,0.0,0.0,16.45841667,153.109584
17/9/2022 21:00,0.0,0.0,17.43285,153.109584
17/9/2022 22:00,0.0,0.0,18.27663333,153.109584
17/9/2022 23:00,0.0,0.0,18.7144,153.109584
18/9/2022 0:00,0.0,0.0,19.95778333,153.109584
18/9/2022 1:00,0.0,0.0,21.40103333,153.109584
18/9/2022 2:00,0.0,0.0,22.63161667,153.109584
18/9/2022 3:00,0.0,0.0,22.63595,153.109584
18/9/2022 4:00,0.0,0.0,22.15486667,153.109584
18/9/2022 5:00,0.0,0.0,22.85383333,153.109584
18/9/2022 6:00,0.0,0.0,38.61996667,153.109584
18/9/2022 7:00,0.152,152.0,112.1443167,153.109584
18/9/2022 8:00,1.44,1440.0,259.6891667,153.109584
18/9/2022 9:00,4.182,4182.0,487.062,153.109584
18/9/2022 10:00,8.087,8087.0,597.6253333,153.109584
18/9/2022 11:00,11.115,11115.0,513.873,153.109584
18/9/2022 12:00,9.114,9114.0,382.7268333,153.109584
18/9/2022 13:00,6.628,6628.0,626.3466667,153.109584
18/9/2022 14:00,11.628,11628.0,563.2758333,153.109584
18/9/2022 15:00,9.517,9517.0,288.57745,153.109584
18/9/2022 16:00,5.186,5186.0,43.74173333,153.109584
18/9/2022 17:00,0.617,617.0,30.75453333,153.109584
18/9/2022 18:00,0.312,312.0,16.80003333,153.109584
18/9/2022 19:00,0.016,16.0,15.36625,153.109584
18/9/2022 20:00,0.0,0.0,16.61563333,153.109584
18/9/2022 21:00,0.0,0.0,15.59563333,153.109584
18/9/2022 22:00,0.0,0.0,17.3935,153.109584
18/9/2022 23:00,0.0,0.0,17.29255,153.109584
19/9/2022 0:00,0.0,0.0,17.20086667,153.109584
19/9/2022 1:00,0.0,0.0,18.3156,153.109584
19/9/2022 2:00,0.0,0.0,18.01033333,153.109584
19/9/2022 3:00,0.0,0.0,19.11491667,153.109584
19/9/2022 4:00,0.0,0.0,18.2866,153.109584
19/9/2022 5:00,0.0,0.0,19.07816667,153.109584
19/9/2022 6:00,0.0,0.0,23.04403333,153.109584
19/9/2022 7:00,0.0,0.0,57.66256667,153.109584
19/9/2022 8:00,0.618,618.0,242.3172667,153.109584
19/9/2022 9:00,4.107,4107.0,313.3565,153.109584
19/9/2022 10:00,5.65,5650.0,468.8395,153.109584
19/9/2022 11:00,8.804,8804.0,469.4345,153.109584
19/9/2022 12:00,8.676,8676.0,655.4523333,153.109584
19/9/2022 13:00,12.504,12504.0,644.1108333,153.109584
19/9/2022 14:00,11.728,11728.0,527.6458333,153.109584
19/9/2022 15:00,9.069,9069.0,383.5026667,153.109584
19/9/2022 16:00,6.094,6094.0,232.6491667,153.109584
19/9/2022 17:00,3.693,3693.0,68.84998333,153.109584
19/9/2022 18:00,1.098,1098.0,14.80743333,153.109584
19/9/2022 19:00,0.0,0.0,13.35526667,153.109584
19/9/2022 20:00,0.0,0.0,14.91138333,153.109584
19/9/2022 21:00,0.0,0.0,16.49413333,153.109584
19/9/2022 22:00,0.0,0.0,17.38955,153.109584
19/9/2022 23:00,0.0,0.0,19.18435,153.109584
20/9/2022 0:00,0.0,0.0,19.34621667,153.109584
20/9/2022 1:00,0.0,0.0,19.52906667,153.109584
20/9/2022 2:00,0.0,0.0,21.09533333,153.109584
20/9/2022 3:00,0.0,0.0,21.4079,153.109584
20/9/2022 4:00,0.0,0.0,21.35783333,153.109584
20/9/2022 5:00,0.0,0.0,21.59878333,153.109584
