Time,generation,power(W),Irradiance (W/m2),Area
20/6/2023 22:30,0.0,0.0,29.96186667,186.057216
20/6/2023 22:45,0.0,0.0,30.21273333,186.057216
20/6/2023 23:00,0.0,0.0,30.6614,186.057216
20/6/2023 23:15,0.0,0.0,30.99193333,186.057216
20/6/2023 23:30,0.0,0.0,31.1094,186.057216
20/6/2023 23:45,0.0,0.0,30.99926667,186.057216
21/6/2023 0:00,0.0,0.0,31.09613333,186.057216
21/6/2023 0:15,0.0,0.0,31.04526667,186.057216
21/6/2023 0:30,0.0,0.0,31.0604,186.057216
21/6/2023 0:45,0.0,0.0,31.12646667,186.057216
21/6/2023 1:00,0.0,0.0,31.11886667,186.057216
21/6/2023 1:15,0.0,0.0,31.15573333,186.057216
21/6/2023 1:30,0.0,0.0,31.10486667,186.057216
21/6/2023 1:45,0.0,0.0,31.3104,186.057216
21/6/2023 2:00,0.0,0.0,31.83246667,186.057216
21/6/2023 2:15,0.0,0.0,32.68586667,186.057216
21/6/2023 2:30,0.0,0.0,33.11906667,186.057216
21/6/2023 2:45,0.0,0.0,34.04746667,186.057216
21/6/2023 3:00,0.0,0.0,34.6222,186.057216
21/6/2023 3:15,0.0,0.0,35.08486667,186.057216
21/6/2023 3:30,0.0,0.0,34.67933333,186.057216
21/6/2023 3:45,0.0,0.0,35.08393333,186.057216
21/6/2023 4:00,0.0,0.0,34.92133333,186.057216
21/6/2023 4:15,0.0,0.0,34.95846667,186.057216
21/6/2023 4:30,0.0,0.0,31.89833333,186.057216
21/6/2023 4:45,0.0,0.0,31.65713333,186.057216
21/6/2023 5:00,0.0,0.0,31.59266667,186.057216
21/6/2023 5:15,0.0,0.0,31.6082,186.057216
21/6/2023 5:30,0.0,0.0,33.21973333,186.057216
21/6/2023 5:45,0.007,64.24416,46.22793333,186.057216
21/6/2023 6:00,0.199,1032.5201,92.90573333,186.057216
21/6/2023 6:15,0.468,2043.2522,168.5726667,186.057216
21/6/2023 6:30,0.654,2475.9387,238.0113333,186.057216
21/6/2023 6:45,0.74,2594.684,230.3913333,186.057216
21/6/2023 7:00,0.775,3311.7463,306.126,186.057216
21/6/2023 7:15,1.117,4351.0913,408.2693333,186.057216
21/6/2023 7:30,1.547,5625.522,450.7433333,186.057216
21/6/2023 7:45,1.928,5529.5645,440.8993333,186.057216
21/6/2023 8:00,1.925,5556.7925,574.0993333,186.057216
21/6/2023 8:15,2.268,9623.895,821.26,186.057216
21/6/2023 8:30,1.264,6767.974,578.0826667,186.057216
21/6/2023 8:45,2.457,10902.611,547.6173333,186.057216
21/6/2023 9:00,3.432,11785.879,771.5573333,186.057216
21/6/2023 9:15,2.966,9929.405,972.0533333,186.057216
21/6/2023 9:30,4.219,20257.414,978.754,186.057216
21/6/2023 9:45,5.34,23965.19,836.31,186.057216
21/6/2023 10:00,5.7,24664.754,897.1793333,186.057216
21/6/2023 10:15,5.488,21034.078,1207.082667,186.057216
21/6/2023 10:30,4.463,17378.236,1088.794,186.057216
21/6/2023 10:45,4.241,19173.145,1237.018,186.057216
21/6/2023 11:00,3.688,14333.44,961.59,186.057216
21/6/2023 11:15,3.557,12835.841,749.5586667,186.057216
21/6/2023 11:30,4.469,14841.565,807.3013333,186.057216
21/6/2023 11:45,3.737,11755.661,934.9126667,186.057216
21/6/2023 12:00,3.567,13663.606,1453.486667,186.057216
21/6/2023 12:15,3.823,16009.881,1482.833333,186.057216
21/6/2023 12:30,4.168,17615.977,1028.01,186.057216
21/6/2023 12:45,2.993,10897.257,1082.777333,186.057216
21/6/2023 13:00,3.751,17746.506,1146.504667,186.057216
21/6/2023 13:15,3.736,9906.07,795.9073333,186.057216
21/6/2023 13:30,3.778,19713.98,749.15,186.057216
21/6/2023 13:45,3.109,11151.733,680.264,186.057216
21/6/2023 14:00,3.843,19523.51,482.7553333,186.057216
21/6/2023 14:15,2.992,18044.846,546.684,186.057216
21/6/2023 14:30,3.721,8046.5874,792.1193333,186.057216
21/6/2023 14:45,2.041,5257.737,376.1786667,186.057216
21/6/2023 15:00,2.456,12842.688,462.304,186.057216
21/6/2023 15:15,5.834,22126.59,974.4026667,186.057216
21/6/2023 15:30,3.53,11842.531,704.4813333,186.057216
21/6/2023 15:45,2.757,10845.031,711.3133333,186.057216
21/6/2023 16:00,1.975,5108.2314,549.93,186.057216
21/6/2023 16:15,1.949,3982.671,646.4,186.057216
21/6/2023 16:30,1.383,5106.8438,335.0493333,186.057216
21/6/2023 16:45,0.519,1855.9478,151.274,186.057216
21/6/2023 17:00,0.379,1460.0896,110.5685333,186.057216
21/6/2023 17:15,0.435,1779.9949,115.0613333,186.057216
21/6/2023 17:30,0.689,2750.4873,144.7526667,186.057216
21/6/2023 17:45,0.604,2310.7517,132.8693333,186.057216
21/6/2023 18:00,0.446,1607.5066,110.5093333,186.057216
21/6/2023 18:15,0.265,924.366,85.46466667,186.057216
21/6/2023 18:30,0.201,720.7334,70.78386667,186.057216
21/6/2023 18:45,0.082,228.81711,52.27,186.057216
21/6/2023 19:00,0.0,0.0,33.5876,186.057216
21/6/2023 19:15,0.0,0.0,28.68826667,186.057216
21/6/2023 19:30,0.0,0.0,28.37293333,186.057216
21/6/2023 19:45,0.0,0.0,28.56366667,186.057216
21/6/2023 20:00,0.0,0.0,28.79973333,186.057216
21/6/2023 20:15,0.0,0.0,29.0588,186.057216
21/6/2023 20:30,0.0,0.0,29.26506667,186.057216
21/6/2023 20:45,0.0,0.0,29.12546667,186.057216
21/6/2023 21:00,0.0,0.0,29.4852,186.057216
21/6/2023 21:15,0.0,0.0,29.89673333,186.057216
21/6/2023 21:30,0.0,0.0,30.10286667,186.057216
21/6/2023 21:45,0.0,0.0,30.34593333,186.057216
21/6/2023 22:00,0.0,0.0,30.3694,186.057216
21/6/2023 22:15,0.0,0.0,30.98686667,186.057216
21/6/2023 22:30,0.0,0.0,31.03713333,186.057216
21/6/2023 22:45,0.0,0.0,31.25013333,186.057216
21/6/2023 23:00,0.0,0.0,31.80213333,186.057216
21/6/2023 23:15,0.0,0.0,32.33173333,186.057216
21/6/2023 23:30,0.0,0.0,32.45006667,186.057216
21/6/2023 23:45,0.0,0.0,32.60446667,186.057216
22/6/2023 0:00,0.0,0.0,32.44266667,186.057216
22/6/2023 0:15,0.0,0.0,32.37013333,186.057216
22/6/2023 0:30,0.0,0.0,32.67846667,186.057216
22/6/2023 0:45,0.0,0.0,33.4286,186.057216
22/6/2023 1:00,0.0,0.0,33.8852,186.057216
22/6/2023 1:15,0.0,0.0,34.4438,186.057216
22/6/2023 1:30,0.0,0.0,35.15773333,186.057216
22/6/2023 1:45,0.0,0.0,35.52486667,186.057216
22/6/2023 2:00,0.0,0.0,36.0988,186.057216
22/6/2023 2:15,0.0,0.0,35.64953333,186.057216
22/6/2023 2:30,0.0,0.0,35.62726667,186.057216
22/6/2023 2:45,0.0,0.0,35.7092,186.057216
22/6/2023 3:00,0.0,0.0,36.1954,186.057216
22/6/2023 3:15,0.0,0.0,36.20933333,186.057216
22/6/2023 3:30,0.0,0.0,36.0612,186.057216
22/6/2023 3:45,0.0,0.0,35.93613333,186.057216
22/6/2023 4:00,0.0,0.0,35.97393333,186.057216
22/6/2023 4:15,0.0,0.0,36.2022,186.057216
22/6/2023 4:30,0.0,0.0,36.916,186.057216
22/6/2023 4:45,0.0,0.0,36.97493333,186.057216
22/6/2023 5:00,0.0,0.0,37.7248,186.057216
22/6/2023 5:15,0.0,0.0,38.59433333,186.057216
22/6/2023 5:30,0.0,0.0,41.3458,186.057216
22/6/2023 5:45,0.015,128.28113,53.9552,186.057216
22/6/2023 6:00,0.203,894.846,94.29106667,186.057216
22/6/2023 6:15,0.327,1482.6812,141.2012,186.057216
22/6/2023 6:30,0.659,2886.638,216.2835333,186.057216
22/6/2023 6:45,0.669,2664.9246,295.912,186.057216
22/6/2023 7:00,0.847,3592.4124,295.1246667,186.057216
22/6/2023 7:15,1.297,5485.6294,459.7053333,186.057216
22/6/2023 7:30,1.537,6007.05,393.7966667,186.057216
22/6/2023 7:45,1.744,7036.799,512.368,186.057216
22/6/2023 8:00,1.761,6389.051,449.612,186.057216
22/6/2023 8:15,1.124,3830.9783,284.7146667,186.057216
22/6/2023 8:30,2.664,10833.104,764.544,186.057216
22/6/2023 8:45,3.395,14536.455,838.632,186.057216
22/6/2023 9:00,3.712,16816.434,971.5193333,186.057216
22/6/2023 9:15,4.072,11602.049,894.314,186.057216
22/6/2023 9:30,4.305,15213.419,990.5406667,186.057216
22/6/2023 9:45,4.586,18777.02,1158.410667,186.057216
22/6/2023 10:00,2.502,7333.2,1154.498,186.057216
22/6/2023 10:15,3.827,23076.533,947.094,186.057216
22/6/2023 10:30,5.03,17107.04,937.1733333,186.057216
22/6/2023 10:45,5.21,13314.293,1173.476667,186.057216
22/6/2023 11:00,2.825,14093.082,985.2706667,186.057216
22/6/2023 11:15,4.15,11116.47,947.5246667,186.057216
22/6/2023 11:30,1.596,5496.6313,299.6273333,186.057216
22/6/2023 11:45,3.313,14112.502,566.9586667,186.057216
22/6/2023 12:00,4.731,16024.281,1319.333333,186.057216
22/6/2023 12:15,3.537,13784.353,1093.188,186.057216
22/6/2023 12:30,2.297,5625.207,598.3766667,186.057216
22/6/2023 12:45,2.553,10639.163,676.8433333,186.057216
22/6/2023 13:00,5.077,20634.34,1046.056667,186.057216
22/6/2023 13:15,3.693,13901.641,1250.64,186.057216
22/6/2023 13:30,3.523,13643.5,1262.1,186.057216
22/6/2023 13:45,3.65,13707.961,1221.533333,186.057216
22/6/2023 14:00,3.769,15702.676,1006.614,186.057216
22/6/2023 14:15,3.836,17373.533,1243.82,186.057216
22/6/2023 14:30,3.845,17094.826,957.352,186.057216
22/6/2023 14:45,3.178,12454.063,983.576,186.057216
22/6/2023 15:00,3.79,14093.332,920.6253333,186.057216
22/6/2023 15:15,3.337,13560.443,960.19,186.057216
22/6/2023 15:30,3.053,13501.526,830.0786667,186.057216
22/6/2023 15:45,3.083,11852.995,860.336,186.057216
22/6/2023 16:00,2.188,8840.635,760.0406667,186.057216
22/6/2023 16:15,2.956,11097.102,747.5413333,186.057216
22/6/2023 16:30,2.686,10291.838,576.842,186.057216
22/6/2023 16:45,1.972,4723.884,257.934,186.057216
22/6/2023 17:00,2.178,8752.365,172.1086667,186.057216
22/6/2023 17:15,1.644,4536.366,177.7533333,186.057216
22/6/2023 17:30,1.414,6150.4346,165.7526667,186.057216
22/6/2023 17:45,0.761,2534.1792,149.0971333,186.057216
22/6/2023 18:00,0.374,1224.4703,104.7136667,186.057216
22/6/2023 18:15,0.139,381.4601,60.55613333,186.057216
22/6/2023 18:30,0.038,128.90784,44.00033333,186.057216
22/6/2023 18:45,0.0,6.1589665,37.4108,186.057216
22/6/2023 19:00,0.0,0.0,29.32733333,186.057216
22/6/2023 19:15,0.0,0.0,25.53946667,186.057216
22/6/2023 19:30,0.0,0.0,25.164,186.057216
22/6/2023 19:45,0.0,0.0,25.4528,186.057216
22/6/2023 20:00,0.0,0.0,25.60733333,186.057216
22/6/2023 20:15,0.0,0.0,26.17486667,186.057216
22/6/2023 20:30,0.0,0.0,26.46926667,186.057216
22/6/2023 20:45,0.0,0.0,26.52786667,186.057216
22/6/2023 21:00,0.0,0.0,26.93193333,186.057216
22/6/2023 21:15,0.0,0.0,27.11686667,186.057216
22/6/2023 21:30,0.0,0.0,27.815,186.057216
22/6/2023 21:45,0.0,0.0,28.55913333,186.057216
22/6/2023 22:00,0.0,0.0,28.80873333,186.057216
22/6/2023 22:15,0.0,0.0,29.13986667,186.057216
22/6/2023 22:30,0.0,0.0,29.23626667,186.057216
22/6/2023 22:45,0.0,0.0,29.78813333,186.057216
22/6/2023 23:00,0.0,0.0,30.19233333,186.057216
22/6/2023 23:15,0.0,0.0,30.76526667,186.057216
22/6/2023 23:30,0.0,0.0,31.47913333,186.057216
22/6/2023 23:45,0.0,0.0,32.61253333,186.057216
23/6/2023 0:00,0.0,0.0,33.5904,186.057216
23/6/2023 0:15,0.0,0.0,33.0162,186.057216
23/6/2023 0:30,0.0,0.0,33.11893333,186.057216
23/6/2023 0:45,0.0,0.0,33.83286667,186.057216
23/6/2023 1:00,0.0,0.0,35.0618,186.057216
23/6/2023 1:15,0.0,0.0,34.4806,186.057216
23/6/2023 1:30,0.0,0.0,34.2896,186.057216
23/6/2023 1:45,0.0,0.0,33.753,186.057216
23/6/2023 2:00,0.0,0.0,33.9512,186.057216
23/6/2023 2:15,0.0,0.0,34.63553333,186.057216
23/6/2023 2:30,0.0,0.0,34.92273333,186.057216
23/6/2023 2:45,0.0,0.0,34.38506667,186.057216
23/6/2023 3:00,0.0,0.0,35.07766667,186.057216
23/6/2023 3:15,0.0,0.0,35.15746667,186.057216
23/6/2023 3:30,0.0,0.0,35.57013333,186.057216
23/6/2023 3:45,0.0,0.0,35.97373333,186.057216
23/6/2023 4:00,0.0,0.0,36.33426667,186.057216
23/6/2023 4:15,0.0,0.0,36.6374,186.057216
23/6/2023 4:30,0.0,0.0,37.15993333,186.057216
23/6/2023 4:45,0.0,0.0,36.29806667,186.057216
23/6/2023 5:00,0.0,0.0,36.3856,186.057216
23/6/2023 5:15,0.0,0.0,36.38613333,186.057216
23/6/2023 5:30,0.0,0.0,38.01833333,186.057216
23/6/2023 5:45,0.0,32.682453,45.88386667,186.057216
23/6/2023 6:00,0.079,378.9887,62.0016,186.057216
23/6/2023 6:15,0.217,948.14655,83.07806667,186.057216
23/6/2023 6:30,0.339,1406.1428,100.6893333,186.057216
23/6/2023 6:45,0.366,1356.9048,110.7306667,186.057216
23/6/2023 7:00,0.202,783.833,77.56546667,186.057216
23/6/2023 7:15,0.356,1248.1316,105.461,186.057216
23/6/2023 7:30,0.64,2998.3374,152.7197333,186.057216
23/6/2023 7:45,1.431,5885.1753,352.1313333,186.057216
23/6/2023 8:00,1.577,5997.103,303.9166667,186.057216
23/6/2023 8:15,2.01,7901.9893,435.156,186.057216
23/6/2023 8:30,2.364,8308.909,454.266,186.057216
23/6/2023 8:45,1.869,7926.842,438.5186667,186.057216
23/6/2023 9:00,1.607,5767.7935,273.014,186.057216
23/6/2023 9:15,2.231,9848.875,361.9466667,186.057216
23/6/2023 9:30,1.469,5183.339,261.052,186.057216
23/6/2023 9:45,1.584,7745.7817,281.1553333,186.057216
23/6/2023 10:00,3.949,16024.723,655.1353333,186.057216
23/6/2023 10:15,4.257,14516.199,757.6686667,186.057216
23/6/2023 10:30,3.376,13461.138,680.9766667,186.057216
23/6/2023 10:45,2.975,12823.086,622.8106667,186.057216
23/6/2023 11:00,1.356,6542.908,263.5246667,186.057216
23/6/2023 11:15,1.673,6843.1016,270.24,186.057216
23/6/2023 11:30,3.916,16431.24,656.0793333,186.057216
23/6/2023 11:45,3.964,14695.32,716.8006667,186.057216
23/6/2023 12:00,3.096,12478.27,630.5933333,186.057216
23/6/2023 12:15,2.964,11732.249,594.8226667,186.057216
23/6/2023 12:30,2.726,10510.131,554.034,186.057216
23/6/2023 12:45,2.583,10223.075,522.7326667,186.057216
23/6/2023 13:00,2.214,8161.8696,443.968,186.057216
23/6/2023 13:15,2.298,8661.849,456.2186667,186.057216
23/6/2023 13:30,2.132,8322.781,439.9266667,186.057216
23/6/2023 13:45,2.12,8142.2285,426.7506667,186.057216
23/6/2023 14:00,2.188,8184.8804,444.7626667,186.057216
23/6/2023 14:15,2.067,8168.887,421.404,186.057216
23/6/2023 14:30,1.899,7478.1436,343.1793333,186.057216
23/6/2023 14:45,2.209,8787.153,436.946,186.057216
23/6/2023 15:00,1.706,6061.68,339.9326667,186.057216
23/6/2023 15:15,1.082,3924.132,229.21,186.057216
23/6/2023 15:30,0.652,2615.0833,172.0653333,186.057216
23/6/2023 15:45,0.779,3044.2312,191.84,186.057216
23/6/2023 16:00,0.75,3067.257,172.6153333,186.057216
23/6/2023 16:15,0.723,2595.7732,160.1846667,186.057216
23/6/2023 16:30,0.506,1784.2838,121.0240667,186.057216
23/6/2023 16:45,0.456,1750.7261,105.7616,186.057216
23/6/2023 17:00,0.161,441.73282,78.73026667,186.057216
23/6/2023 17:15,0.203,1032.226,87.05833333,186.057216
23/6/2023 17:30,0.368,1435.2493,109.914,186.057216
23/6/2023 17:45,0.364,1376.2942,105.6156667,186.057216
23/6/2023 18:00,0.268,991.0569,92.93713333,186.057216
23/6/2023 18:15,0.186,651.4132,70.41073333,186.057216
23/6/2023 18:30,0.084,289.21112,59.4202,186.057216
23/6/2023 18:45,0.017,60.762775,50.60046667,186.057216
23/6/2023 19:00,0.0,0.0,37.77726667,186.057216
23/6/2023 19:15,0.0,0.0,34.90806667,186.057216
23/6/2023 19:30,0.0,0.0,34.12086667,186.057216
23/6/2023 19:45,0.0,0.0,34.452,186.057216
23/6/2023 20:00,0.0,0.0,34.06193333,186.057216
23/6/2023 20:15,0.0,0.0,34.26833333,186.057216
23/6/2023 20:30,0.0,0.0,34.29813333,186.057216
23/6/2023 20:45,0.0,0.0,34.29733333,186.057216
23/6/2023 21:00,0.0,0.0,34.2466,186.057216
23/6/2023 21:15,0.0,0.0,34.44586667,186.057216
23/6/2023 21:30,0.0,0.0,35.04066667,186.057216
23/6/2023 21:45,0.0,0.0,35.195,186.057216
23/6/2023 22:00,0.0,0.0,35.1584,186.057216
23/6/2023 22:15,0.0,0.0,35.14413333,186.057216
23/6/2023 22:30,0.0,0.0,35.5924,186.057216
23/6/2023 22:45,0.0,0.0,34.59166667,186.057216
23/6/2023 23:00,0.0,0.0,33.1936,186.057216
23/6/2023 23:15,0.0,0.0,32.59866667,186.057216
23/6/2023 23:30,0.0,0.0,32.33313333,186.057216
23/6/2023 23:45,0.0,0.0,32.24486667,186.057216
24/6/2023 0:00,0.0,0.0,32.6284,186.057216
24/6/2023 0:15,0.0,0.0,32.9682,186.057216
24/6/2023 0:30,0.0,0.0,33.3146,186.057216
24/6/2023 0:45,0.0,0.0,33.5644,186.057216
24/6/2023 1:00,0.0,0.0,33.84986667,186.057216
24/6/2023 1:15,0.0,0.0,34.40993333,186.057216
24/6/2023 1:30,0.0,0.0,34.77773333,186.057216
24/6/2023 1:45,0.0,0.0,34.84386667,186.057216
24/6/2023 2:00,0.0,0.0,35.32946667,186.057216
24/6/2023 2:15,0.0,0.0,35.6014,186.057216
24/6/2023 2:30,0.0,0.0,34.74813333,186.057216
24/6/2023 2:45,0.0,0.0,34.85926667,186.057216
24/6/2023 3:00,0.0,0.0,35.09553333,186.057216
24/6/2023 3:15,0.0,0.0,35.54373333,186.057216
24/6/2023 3:30,0.0,0.0,35.9258,186.057216
24/6/2023 3:45,0.0,0.0,35.9254,186.057216
24/6/2023 4:00,0.0,0.0,33.35073333,186.057216
24/6/2023 4:15,0.0,0.0,33.02806667,186.057216
24/6/2023 4:30,0.0,0.0,33.04333333,186.057216
24/6/2023 4:45,0.0,0.0,33.24873333,186.057216
24/6/2023 5:00,0.0,0.0,34.5952,186.057216
24/6/2023 5:15,0.0,0.0,31.881,186.057216
24/6/2023 5:30,0.0,0.0,32.44026667,186.057216
24/6/2023 5:45,0.01,117.79748,42.94706667,186.057216
24/6/2023 6:00,0.117,524.9456,62.59233333,186.057216
24/6/2023 6:15,0.232,995.5716,82.34706667,186.057216
24/6/2023 6:30,0.333,1374.913,101.3447333,186.057216
24/6/2023 6:45,0.485,1992.6327,127.252,186.057216
24/6/2023 7:00,0.565,2216.0366,147.746,186.057216
24/6/2023 7:15,0.776,3239.3345,190.3726667,186.057216
24/6/2023 7:30,1.073,4258.8667,235.3093333,186.057216
24/6/2023 7:45,1.218,4618.6284,266.1346667,186.057216
24/6/2023 8:00,0.926,3533.9585,253.2053333,186.057216
24/6/2023 8:15,1.213,5330.8853,264.3766667,186.057216
24/6/2023 8:30,1.302,5421.1997,303.1886667,186.057216
24/6/2023 8:45,1.828,7354.8086,380.1446667,186.057216
24/6/2023 9:00,2.139,8119.5015,436.8133333,186.057216
24/6/2023 9:15,1.807,6992.4634,409.302,186.057216
24/6/2023 9:30,1.934,8088.0195,439.6326667,186.057216
24/6/2023 9:45,2.169,8226.668,487.3333333,186.057216
24/6/2023 10:00,2.172,9254.577,469.1306667,186.057216
24/6/2023 10:15,2.422,9149.771,470.582,186.057216
24/6/2023 10:30,1.597,5177.9673,320.0713333,186.057216
24/6/2023 10:45,2.142,9713.711,410.7906667,186.057216
24/6/2023 11:00,3.61,15432.62,751.128,186.057216
24/6/2023 11:15,3.113,17758.95,683.2246667,186.057216
24/6/2023 11:30,4.64,17326.316,875.1333333,186.057216
24/6/2023 11:45,2.618,10210.418,701.376,186.057216
24/6/2023 12:00,2.297,6806.199,591.4646667,186.057216
24/6/2023 12:15,1.161,3494.8835,299.736,186.057216
24/6/2023 12:30,1.859,7324.2637,404.1966667,186.057216
24/6/2023 12:45,1.914,6873.493,442.5406667,186.057216
24/6/2023 13:00,1.824,6927.192,329.8233333,186.057216
24/6/2023 13:15,0.976,3326.4822,210.104,186.057216
24/6/2023 13:30,1.101,3934.0137,307.284,186.057216
24/6/2023 13:45,0.922,3667.4507,260.6646667,186.057216
24/6/2023 14:00,1.171,4943.176,275.4693333,186.057216
24/6/2023 14:15,1.66,6372.466,284.5193333,186.057216
24/6/2023 14:30,2.077,8246.909,390.2126667,186.057216
24/6/2023 14:45,2.106,7876.847,427.8686667,186.057216
24/6/2023 15:00,1.532,6012.378,316.358,186.057216
24/6/2023 15:15,1.059,3772.8354,252.468,186.057216
24/6/2023 15:30,0.413,1706.8453,137.3786667,186.057216
24/6/2023 15:45,0.868,3561.0007,165.334,186.057216
24/6/2023 16:00,1.203,4751.243,225.2593333,186.057216
24/6/2023 16:15,1.188,4509.3643,219.5746667,186.057216
24/6/2023 16:30,0.832,3157.1328,158.288,186.057216
24/6/2023 16:45,0.996,3814.4302,199.5606667,186.057216
24/6/2023 17:00,0.469,1324.6334,113.2051333,186.057216
24/6/2023 17:15,0.301,1428.5886,78.03806667,186.057216
24/6/2023 17:30,0.683,2798.8281,145.7006667,186.057216
24/6/2023 17:45,0.573,1982.6555,131.8906667,186.057216
24/6/2023 18:00,0.213,906.98486,76.64233333,186.057216
24/6/2023 18:15,0.291,1039.2122,87.4158,186.057216
24/6/2023 18:30,0.16,536.56024,68.52193333,186.057216
24/6/2023 18:45,0.008,36.11468,44.18273333,186.057216
24/6/2023 19:00,0.0,0.0,35.47833333,186.057216
24/6/2023 19:15,0.0,0.0,34.16853333,186.057216
24/6/2023 19:30,0.0,0.0,34.89713333,186.057216
24/6/2023 19:45,0.0,0.0,34.54373333,186.057216
24/6/2023 20:00,0.0,0.0,34.16866667,186.057216
24/6/2023 20:15,0.0,0.0,34.06626667,186.057216
24/6/2023 20:30,0.0,0.0,34.10166667,186.057216
24/6/2023 20:45,0.0,0.0,33.83033333,186.057216
24/6/2023 21:00,0.0,0.0,33.81553333,186.057216
24/6/2023 21:15,0.0,0.0,34.058,186.057216
24/6/2023 21:30,0.0,0.0,34.50686667,186.057216
24/6/2023 21:45,0.0,0.0,31.48326667,186.057216
24/6/2023 22:00,0.0,0.0,31.61573333,186.057216
24/6/2023 22:15,0.0,0.0,31.15226667,186.057216
24/6/2023 22:30,0.0,0.0,31.06406667,186.057216
24/6/2023 22:45,0.0,0.0,31.1014,186.057216
24/6/2023 23:00,0.0,0.0,31.18946667,186.057216
24/6/2023 23:15,0.0,0.0,31.1158,186.057216
24/6/2023 23:30,0.0,0.0,31.13793333,186.057216
24/6/2023 23:45,0.0,0.0,31.81506667,186.057216
25/6/2023 0:00,0.0,0.0,30.74793333,186.057216
25/6/2023 0:15,0.0,0.0,30.93946667,186.057216
25/6/2023 0:30,0.0,0.0,30.72666667,186.057216
25/6/2023 0:45,0.0,0.0,30.68293333,186.057216
25/6/2023 1:00,0.0,0.0,30.79346667,186.057216
25/6/2023 1:15,0.0,0.0,30.98493333,186.057216
25/6/2023 1:30,0.0,0.0,30.91146667,186.057216
25/6/2023 1:45,0.0,0.0,32.0438,186.057216
25/6/2023 2:00,0.0,0.0,32.2428,186.057216
25/6/2023 2:15,0.0,0.0,32.074,186.057216
25/6/2023 2:30,0.0,0.0,32.39033333,186.057216
25/6/2023 2:45,0.0,0.0,32.30893333,186.057216
25/6/2023 3:00,0.0,0.0,31.79386667,186.057216
25/6/2023 3:15,0.0,0.0,31.93373333,186.057216
25/6/2023 3:30,0.0,0.0,32.44786667,186.057216
25/6/2023 3:45,0.0,0.0,32.66166667,186.057216
25/6/2023 4:00,0.0,0.0,33.09506667,186.057216
25/6/2023 4:15,0.0,0.0,33.1834,186.057216
25/6/2023 4:30,0.0,0.0,33.4188,186.057216
25/6/2023 4:45,0.0,0.0,32.8232,186.057216
25/6/2023 5:00,0.0,0.0,33.0524,186.057216
25/6/2023 5:15,0.0,0.0,32.691,186.057216
25/6/2023 5:30,0.0,0.0,35.13366667,186.057216
25/6/2023 5:45,0.009,132.37393,44.7794,186.057216
25/6/2023 6:00,0.127,528.0343,61.16546667,186.057216
25/6/2023 6:15,0.306,1381.829,100.3013333,186.057216
25/6/2023 6:30,0.562,2364.6316,146.1506667,186.057216
25/6/2023 6:45,0.863,3479.6606,205.4853333,186.057216
25/6/2023 7:00,0.912,3187.8245,226.3193333,186.057216
25/6/2023 7:15,0.656,2698.564,163.3553333,186.057216
25/6/2023 7:30,1.031,4171.4946,237.096,186.057216
25/6/2023 7:45,1.154,3875.3096,261.03,186.057216
25/6/2023 8:00,1.047,4284.4463,351.9306667,186.057216
25/6/2023 8:15,1.491,5679.988,470.6813333,186.057216
25/6/2023 8:30,2.453,10468.236,523.3866667,186.057216
25/6/2023 8:45,3.441,13453.122,692.54,186.057216
25/6/2023 9:00,4.261,18344.334,902.992,186.057216
25/6/2023 9:15,3.89,18004.625,723.9973333,186.057216
25/6/2023 9:30,2.437,8583.777,431.808,186.057216
25/6/2023 9:45,5.284,23361.629,1105.082,186.057216
25/6/2023 10:00,5.151,18846.912,964.17,186.057216
25/6/2023 10:15,3.762,13883.494,1072.878667,186.057216
25/6/2023 10:30,3.712,13695.879,989.238,186.057216
25/6/2023 10:45,3.8,13981.417,958.1826667,186.057216
25/6/2023 11:00,4.089,16511.273,1091.285333,186.057216
25/6/2023 11:15,3.884,14816.577,846.3746667,186.057216
25/6/2023 11:30,3.415,12883.748,955.9613333,186.057216
25/6/2023 11:45,3.37,13248.242,1086.04,186.057216
25/6/2023 12:00,3.157,12006.558,1114.263333,186.057216
25/6/2023 12:15,3.044,12810.517,1199.723333,186.057216
25/6/2023 12:30,3.274,12301.158,1060.454,186.057216
25/6/2023 12:45,2.935,14692.087,790.45,186.057216
25/6/2023 13:00,3.686,12052.875,786.8813333,186.057216
25/6/2023 13:15,3.63,12753.489,1089.639333,186.057216
25/6/2023 13:30,3.384,13482.816,1205.364,186.057216
25/6/2023 13:45,3.21,12391.161,1027.529333,186.057216
25/6/2023 14:00,3.439,10925.523,855.106,186.057216
25/6/2023 14:15,3.067,12596.1045,848.01,186.057216
25/6/2023 14:30,2.629,6801.9346,550.1546667,186.057216
25/6/2023 14:45,2.678,13209.321,570.7973333,186.057216
25/6/2023 15:00,2.562,9523.555,481.104,186.057216
25/6/2023 15:15,1.482,4729.447,296.63,186.057216
25/6/2023 15:30,1.636,6319.2,316.9526667,186.057216
25/6/2023 15:45,2.238,9382.0,415.078,186.057216
25/6/2023 16:00,2.418,8017.4204,383.5646667,186.057216
25/6/2023 16:15,1.532,6137.105,324.618,186.057216
25/6/2023 16:30,1.351,5068.351,279.794,186.057216
25/6/2023 16:45,1.102,4076.4656,225.1226667,186.057216
25/6/2023 17:00,0.893,3394.7183,195.1406667,186.057216
25/6/2023 17:15,0.811,3109.772,180.7233333,186.057216
25/6/2023 17:30,0.802,2994.787,175.07,186.057216
