Time,generation,power(W),Irradiance (W/m2)
7/9/2022 7:30,0.081,353.04333,35.82353333
7/9/2022 7:45,0.124,479.83466,36.5436
7/9/2022 8:00,0.231,927.12146,48.85506667
7/9/2022 8:15,0.145,706.7909,41.03733333
7/9/2022 8:30,0.504,2015.341,79.97233333
7/9/2022 8:45,0.276,968.66364,56.70946667
7/9/2022 9:00,0.442,1744.0374,79.22033333
7/9/2022 9:15,0.481,1955.4839,76.33146667
7/9/2022 9:30,0.865,4255.9917,97.85713333
7/9/2022 9:45,1.472,5287.915,133.21
7/9/2022 10:00,0.922,3321.9165,106.7552667
7/9/2022 10:15,0.893,4322.797,157.1152667
7/9/2022 10:30,1.023,3012.6355,152.1315333
7/9/2022 10:45,0.44,1894.4194,95.0974
7/9/2022 11:00,0.767,2821.9692,141.1053333
7/9/2022 11:15,0.609,2446.9844,99.27126667
7/9/2022 11:30,0.772,2663.6504,111.4984667
7/9/2022 11:45,0.491,1987.7706,91.3178
7/9/2022 12:00,0.583,2316.3008,109.3174
7/9/2022 12:15,0.689,2722.9314,122.282
7/9/2022 12:30,0.547,2054.6775,100.4051333
7/9/2022 12:45,0.625,2488.3506,124.554
7/9/2022 13:00,1.052,3792.6338,163.698
7/9/2022 13:15,0.863,3763.6409,161.5866667
7/9/2022 13:30,0.959,3906.4985,159.1286667
7/9/2022 13:45,1.204,4514.2197,205.006
7/9/2022 14:00,0.752,2675.985,138.3953333
7/9/2022 14:15,0.873,3913.9453,167.9473333
7/9/2022 14:30,1.718,6719.6987,203.9606667
7/9/2022 14:45,1.283,4720.0146,152.8273333
7/9/2022 15:00,1.166,4721.161,140.4213333
7/9/2022 15:15,1.074,3945.3572,141.0686667
7/9/2022 15:30,0.905,3517.9072,141.9753333
7/9/2022 15:45,0.631,2463.7485,102.0773333
7/9/2022 16:00,0.498,1856.9156,87.08393333
7/9/2022 16:15,0.467,1879.8768,79.54993333
7/9/2022 16:30,0.703,2817.4028,91.37853333
7/9/2022 16:45,0.613,2200.5583,91.15353333
7/9/2022 17:00,0.538,2107.2437,81.76493333
7/9/2022 17:15,0.306,1009.3667,67.6688
7/9/2022 17:30,0.083,219.87402,41.60966667
7/9/2022 17:45,0.001,10.517844,31.1098
7/9/2022 18:00,0,0,28.40513333
7/9/2022 18:15,0,0,23.97206667
7/9/2022 18:30,0,0,22.7596
7/9/2022 18:45,0,0,22.42846667
7/9/2022 19:00,0,0,22.2892
7/9/2022 19:15,0,0,22.21586667
7/9/2022 19:30,0,0,22.539
7/9/2022 19:45,0,0,22.7526
7/9/2022 20:00,0,0,22.82566667
7/9/2022 20:15,0,0,22.62753333
7/9/2022 20:30,0,0,22.6724
7/9/2022 20:45,0,0,22.753
7/9/2022 21:00,0,0,22.79713333
7/9/2022 21:15,0,0,23.01813333
7/9/2022 21:30,0,0,23.533
7/9/2022 21:45,0,0,23.60626667
7/9/2022 22:00,0,0,23.58446667
7/9/2022 22:15,0,0,23.30406667
7/9/2022 22:30,0,0,23.28213333
7/9/2022 22:45,0,0,23.1722
7/9/2022 23:00,0,0,23.42973333
7/9/2022 23:15,0,0,23.53966667
7/9/2022 23:30,0,0,23.7166
7/9/2022 23:45,0,0,23.69433333
8/9/2022 0:00,0,0,23.73126667
8/9/2022 0:15,0,0,23.85633333
8/9/2022 0:30,0,0,23.87113333
8/9/2022 0:45,0,0,23.753
8/9/2022 1:00,0,0,24.01813333
8/9/2022 1:15,0,0,24.03286667
8/9/2022 1:30,0,0,24.06966667
8/9/2022 1:45,0,0,24.19486667
8/9/2022 2:00,0,0,24.2902
8/9/2022 2:15,0,0,24.20126667
8/9/2022 2:30,0,0,24.1794
8/9/2022 2:45,0,0,24.23113333
8/9/2022 3:00,0,0,24.3266
8/9/2022 3:15,0,0,24.35593333
8/9/2022 3:30,0,0,24.21613333
8/9/2022 3:45,0,0,24.378
8/9/2022 4:00,0,0,24.452
8/9/2022 4:15,0,0,24.4442
8/9/2022 4:30,0,0,24.44446667
8/9/2022 4:45,0,0,24.3486
8/9/2022 5:00,0,0,24.37113333
8/9/2022 5:15,0,0,24.48146667
8/9/2022 5:30,0,0,24.45953333
8/9/2022 5:45,0,0,24.5696
8/9/2022 6:00,0,0.7079537,26.87833333
8/9/2022 6:15,0.045,272.6704,35.08586667
8/9/2022 6:30,0.31,1457.409,72.52386667
8/9/2022 6:45,0.477,1800.4272,102.9904667
8/9/2022 7:00,0.534,2155.4854,143.904
8/9/2022 7:15,0.669,2729.9292,159.1426667
8/9/2022 7:30,0.896,3599.3591,234.4486667
8/9/2022 7:45,1.077,4327.7817,285.0626667
8/9/2022 8:00,1.311,5250.707,335.986
8/9/2022 8:15,1.596,6484.5425,382.2713333
8/9/2022 8:30,2.186,8939.8125,427.8546667
8/9/2022 8:45,2.822,11286.653,468.8906667
8/9/2022 9:00,3.467,14018.639,507.6766667
8/9/2022 9:15,4.061,16051.7705,547.7153333
8/9/2022 9:30,4.452,17542.256,579.9273333
8/9/2022 9:45,4.797,18907.076,610.844
8/9/2022 10:00,5.159,20185.906,636.982
8/9/2022 10:15,5.499,21610.469,662.5133333
8/9/2022 10:30,5.817,21855.773,686.586
8/9/2022 10:45,6.107,23861.553,703.8866667
8/9/2022 11:00,6.328,24718.38,717.6313333
8/9/2022 11:15,6.462,25099.166,725.7273333
8/9/2022 11:30,6.582,25723.639,731.9766667
8/9/2022 11:45,6.893,26946.994,738.738
8/9/2022 12:00,7.16,27914.205,744.512
8/9/2022 12:15,7.266,28303.902,584.9446667
8/9/2022 12:30,7.118,27835.027,742.9753333
8/9/2022 12:45,7.267,28257.691,750.674
8/9/2022 13:00,7.258,28086.178,749.3366667
8/9/2022 13:15,6.482,21408.05,694.7373333
8/9/2022 13:30,4.767,22359.63,621.6653333
8/9/2022 13:45,5.912,19259.217,655.9333333
8/9/2022 14:00,5.987,22989.812,654.8646667
8/9/2022 14:15,5.653,21811.088,631.4166667
8/9/2022 14:30,5.456,20919.26,600.8933333
8/9/2022 14:45,4.91,18754.793,564.6946667
8/9/2022 15:00,4.604,17763.643,496.1353333
8/9/2022 15:15,4.092,15799.667,499.2426667
8/9/2022 15:30,3.744,14359.789,440.43
8/9/2022 15:45,3.52,13789.684,446.4853333
8/9/2022 16:00,3.645,13717.958,372.7406667
8/9/2022 16:15,1.968,5852.601,239.6353333
8/9/2022 16:30,1.179,4582.214,134.0533333
8/9/2022 16:45,1.073,4027.6367,120.85
8/9/2022 17:00,0.797,2811.0037,95.66546667
8/9/2022 17:15,0.327,1098.7478,49.59106667
8/9/2022 17:30,0.174,633.624,33.4344
8/9/2022 17:45,0.099,338.49988,26.1796
8/9/2022 18:00,0.031,99.58639,20.3064
8/9/2022 18:15,0,0.44306043,14.51346667
8/9/2022 18:30,0,0,11.91153333
8/9/2022 18:45,0,0,11.5954
8/9/2022 19:00,0,0,11.9848
8/9/2022 19:15,0,0,12.02193333
8/9/2022 19:30,0,0,12.08813333
8/9/2022 19:45,0,0,12.3162
8/9/2022 20:00,0,0,12.7502
8/9/2022 20:15,0,0,13.2064
8/9/2022 20:30,0,0,13.42753333
8/9/2022 20:45,0,0,13.68493333
8/9/2022 21:00,0,0,13.9496
8/9/2022 21:15,0,0,14.2364
8/9/2022 21:30,0,0,14.54533333
8/9/2022 21:45,0,0,14.62666667
8/9/2022 22:00,0,0,14.94306667
8/9/2022 22:15,0,0,15.22986667
8/9/2022 22:30,0,0,15.74486667
8/9/2022 22:45,0,0,15.88446667
8/9/2022 23:00,0,0,16.31066667
8/9/2022 23:15,0,0,17.06826667
8/9/2022 23:30,0,0,17.5094
8/9/2022 23:45,0,0,18.47293333
9/9/2022 0:00,0,0,18.97293333
9/9/2022 0:15,0,0,19.35553333
9/9/2022 0:30,0,0,19.70786667
9/9/2022 0:45,0,0,19.80346667
9/9/2022 1:00,0,0,19.98006667
9/9/2022 1:15,0,0,20.78933333
9/9/2022 1:30,0,0,21.03173333
9/9/2022 1:45,0,0,21.11273333
9/9/2022 2:00,0,0,21.30393333
9/9/2022 2:15,0,0,21.73753333
9/9/2022 2:30,0,0,22.19366667
9/9/2022 2:45,0,0,22.73053333
9/9/2022 3:00,0,0,22.9432
9/9/2022 3:15,0,0,23.11953333
9/9/2022 3:30,0,0,23.113
9/9/2022 3:45,0,0,23.09806667
9/9/2022 4:00,0,0,23.15713333
9/9/2022 4:15,0,0,23.06146667
9/9/2022 4:30,0,0,23.01006667
9/9/2022 4:45,0,0,23.0174
9/9/2022 5:00,0,0,23.12806667
9/9/2022 5:15,0,0,23.42206667
9/9/2022 5:30,0,0,23.59133333
9/9/2022 5:45,0,0,24.35626667
9/9/2022 6:00,0.001,0,27.42193333
9/9/2022 6:15,0.082,427.56604,40.31333333
9/9/2022 6:30,0.267,1145.92,67.3018
9/9/2022 6:45,0.359,1477.4205,72.62706667
9/9/2022 7:00,0.494,2047.1086,127.859
9/9/2022 7:15,0.674,2715.531,189.9906667
9/9/2022 7:30,0.882,3563.887,235.6966667
9/9/2022 7:45,1.088,4387.122,286.7713333
9/9/2022 8:00,1.359,5476.2925,338.2246667
9/9/2022 8:15,1.672,6827.5547,384.8166667
9/9/2022 8:30,2.275,9189.357,429.152
9/9/2022 8:45,2.871,11476.891,470.3413333
9/9/2022 9:00,3.489,14049.901,507.6753333
9/9/2022 9:15,4.057,16026.593,543.886
9/9/2022 9:30,4.484,17661.674,577.7186667
9/9/2022 9:45,4.822,18968.926,608.1493333
9/9/2022 10:00,5.173,20259.654,636.1573333
9/9/2022 10:15,5.502,21615.777,662.59
9/9/2022 10:30,5.867,22968.246,686.468
9/9/2022 10:45,6.071,23738.678,706.2873333
9/9/2022 11:00,6.302,24573.502,722.2466667
9/9/2022 11:15,6.431,25064.887,733.2426667
9/9/2022 11:30,6.608,25810,741.9733333
9/9/2022 11:45,6.904,27082.283,747.9313333
9/9/2022 12:00,7.163,27836.932,749.578
9/9/2022 12:15,7.161,27803.36,749.626
9/9/2022 12:30,7.168,27857.432,745.4386667
9/9/2022 12:45,7.042,27384.725,732.0186667
9/9/2022 13:00,7.005,27092.512,726.0893333
9/9/2022 13:15,6.85,26502.22,712.0306667
9/9/2022 13:30,6.52,24944.756,693.934
9/9/2022 13:45,6.14,23680.475,673.8133333
9/9/2022 14:00,5.862,22586.74,650.4166667
9/9/2022 14:15,5.618,21139.867,628.606
9/9/2022 14:30,5.09,20277.713,572.6633333
9/9/2022 14:45,4.989,19203.486,579.9853333
9/9/2022 15:00,4.645,17812.371,550.1326667
9/9/2022 15:15,4.093,15541.825,494.6246667
9/9/2022 15:30,3.638,13799.576,442.4466667
9/9/2022 15:45,3.122,11780.999,393.5173333
9/9/2022 16:00,2.686,10185.026,345.0353333
9/9/2022 16:15,2.302,8755.27,300.3046667
9/9/2022 16:30,1.959,7354.6685,258.5973333
9/9/2022 16:45,1.603,6009.837,216.7726667
9/9/2022 17:00,1.239,4570.5615,173.2853333
9/9/2022 17:15,0.873,3063.4062,129.2213333
9/9/2022 17:30,0.47,1714.6738,91.98606667
9/9/2022 17:45,0.306,1074.9883,43.6238
9/9/2022 18:00,0.127,394.00803,27.03946667
9/9/2022 18:15,0.011,32.451332,15.95433333
9/9/2022 18:30,0,0,10.57325333
9/9/2022 18:45,0,0,9.330833333
9/9/2022 19:00,0,0,9.338146667
9/9/2022 19:15,0,0,9.706013333
9/9/2022 19:30,0,0,10.14026
9/9/2022 19:45,0,0,10.5082
9/9/2022 20:00,0,0,10.59666667
9/9/2022 20:15,0,0,11.26606667
9/9/2022 20:30,0,0,11.8836
9/9/2022 20:45,0,0,12.04546667
9/9/2022 21:00,0,0,12.6852
9/9/2022 21:15,0,0,13.26633333
9/9/2022 21:30,0,0,13.72966667
9/9/2022 21:45,0,0,14.00926667
9/9/2022 22:00,0,0,14.23673333
9/9/2022 22:15,0,0,14.63373333
9/9/2022 22:30,0,0,15.1048
9/9/2022 22:45,0,0,15.5676
9/9/2022 23:00,0,0,15.87646667
9/9/2022 23:15,0,0,15.85446667
9/9/2022 23:30,0,0,15.83266667
9/9/2022 23:45,0,0,15.57546667
10/9/2022 0:00,0,0,15.45033333
10/9/2022 0:15,0,0,15.561
10/9/2022 0:30,0,0,15.90606667
10/9/2022 0:45,0,0,16.3404
10/9/2022 1:00,0,0,16.52453333
10/9/2022 1:15,0,0,16.54666667
10/9/2022 1:30,0,0,16.613
10/9/2022 1:45,0,0,16.966
10/9/2022 2:00,0,0,17.0836
10/9/2022 2:15,0,0,17.20853333
10/9/2022 2:30,0,0,17.42886667
10/9/2022 2:45,0,0,17.62766667
10/9/2022 3:00,0,0,18.02493333
10/9/2022 3:15,0,0,18.34126667
10/9/2022 3:30,0,0,18.45946667
10/9/2022 3:45,0,0,18.59146667
10/9/2022 4:00,0,0,18.69433333
10/9/2022 4:15,0,0,18.7762
10/9/2022 4:30,0,0,19.04893333
10/9/2022 4:45,0,0,19.27693333
10/9/2022 5:00,0,0,19.37226667
10/9/2022 5:15,0,0,19.431
10/9/2022 5:30,0,0,19.48966667
10/9/2022 5:45,0,0,19.9094
10/9/2022 6:00,0,0,22.54933333
10/9/2022 6:15,0.04,239.80641,30.9694
10/9/2022 6:30,0.149,654.792,41.56726667
10/9/2022 6:45,0.346,1477.317,60.7358
10/9/2022 7:00,0.723,3193.8228,99.69973333
10/9/2022 7:15,0.965,3654.8972,109.5803333
10/9/2022 7:30,1.297,5253.032,166.6201333
10/9/2022 7:45,1.537,6358.4614,238.2593333
10/9/2022 8:00,2.055,8218.391,290.42
10/9/2022 8:15,2.183,8611.008,304.8713333
10/9/2022 8:30,1.897,8250.811,317.3706667
10/9/2022 8:45,2.551,9630.612,202.6586667
10/9/2022 9:00,2.244,8273.317,268.674
10/9/2022 9:15,1.765,6282.1016,187.1466667
10/9/2022 9:30,1.865,7471.7886,192.5666667
10/9/2022 9:45,2.134,9202.007,242.2873333
10/9/2022 10:00,4.301,19998.521,386.918
10/9/2022 10:15,5.291,18815.748,641.0253333
10/9/2022 10:30,5.728,22679.139,652.2786667
10/9/2022 10:45,5.892,22778.041,696.1113333
10/9/2022 11:00,6.04,23362.229,694.728
10/9/2022 11:15,6.115,23819.527,706.3226667
10/9/2022 11:30,6.199,23802.078,709.6373333
10/9/2022 11:45,6.449,25183.166,713.12
10/9/2022 12:00,6.639,26070.629,720.5193333
10/9/2022 12:15,6.699,25550.31,721.718
10/9/2022 12:30,6.7,26021.057,716.2846667
10/9/2022 12:45,6.552,25129.896,715.6066667
10/9/2022 13:00,6.143,25916.385,669.3186667
10/9/2022 13:15,6.3,24375.463,701.1286667
10/9/2022 13:30,6.055,22306.99,656.306
10/9/2022 13:45,5.88,22340.963,650.6646667
10/9/2022 14:00,5.432,21670.75,632.4573333
10/9/2022 14:15,5.368,20523.346,593.1053333
10/9/2022 14:30,4.606,16922.54,488.4706667
10/9/2022 14:45,4.298,16579.424,519.2406667
10/9/2022 15:00,3.513,12860.218,432.6993333
10/9/2022 15:15,2.513,9150.218,243.7253333
10/9/2022 15:30,1.686,6186.3047,159.8113333
10/9/2022 15:45,1.571,6317.702,136.6733333
10/9/2022 16:00,1.224,4260.6377,127.4453333
10/9/2022 16:15,1.269,5334.3687,114.6736667
10/9/2022 16:30,1.408,5258.868,124.5493333
10/9/2022 16:45,1.002,3677.7593,98.18826667
10/9/2022 17:00,0.722,2617.44,80.10553333
10/9/2022 17:15,0.658,2407.858,77.48993333
10/9/2022 17:30,0.299,1027.8053,49.3324
10/9/2022 17:45,0.094,320.23944,28.98206667
10/9/2022 18:00,0.038,112.827286,24.45473333
10/9/2022 18:15,0,1.3651592,18.91173333
10/9/2022 18:30,0,0,16.01473333
10/9/2022 18:45,0,0,15.3084
10/9/2022 19:00,0,0,15.40433333
10/9/2022 19:15,0,0,15.64746667
10/9/2022 19:30,0,0,16.03753333
10/9/2022 19:45,0,0,16.38333333
10/9/2022 20:00,0,0,16.5236
10/9/2022 20:15,0,0,16.5458
10/9/2022 20:30,0,0,16.7298
10/9/2022 20:45,0,0,17.23
10/9/2022 21:00,0,0,17.46513333
10/9/2022 21:15,0,0,17.73
10/9/2022 21:30,0,0,17.84793333
10/9/2022 21:45,0,0,18.04633333
10/9/2022 22:00,0,0,18.0686
10/9/2022 22:15,0,0,18.0758
10/9/2022 22:30,0,0,18.28173333
10/9/2022 22:45,0,0,18.267
10/9/2022 23:00,0,0,18.32573333
10/9/2022 23:15,0,0,18.36266667
10/9/2022 23:30,0,0,18.39233333
10/9/2022 23:45,0,0,18.58393333
11/9/2022 0:00,0,0,18.8856
11/9/2022 0:15,0,0,19.18686667
11/9/2022 0:30,0,0,19.11306667
11/9/2022 0:45,0,0,19.31206667
11/9/2022 1:00,0,0,19.3194
11/9/2022 1:15,0,0,19.40106667
11/9/2022 1:30,0,0,19.52586667
11/9/2022 1:45,0,0,19.6948
11/9/2022 2:00,0,0,20.107
11/9/2022 2:15,0,0,20.1726
11/9/2022 2:30,0,0,20.59966667
11/9/2022 2:45,0,0,20.68033333
11/9/2022 3:00,0,0,20.52526667
11/9/2022 3:15,0,0,20.51033333
11/9/2022 3:30,0,0,20.40086667
11/9/2022 3:45,0,0,20.30533333
11/9/2022 4:00,0,0,20.3566
11/9/2022 4:15,0,0,20.2906
11/9/2022 4:30,0,0,20.33466667
11/9/2022 4:45,0,0,20.783
11/9/2022 5:00,0,0,21.0624
11/9/2022 5:15,0,0,21.28286667
11/9/2022 5:30,0,0,21.1656
11/9/2022 5:45,0,0,21.19446667
11/9/2022 6:00,0,0,22.75346667
11/9/2022 6:15,0.027,171.07547,29.703
11/9/2022 6:30,0.166,757.95435,43.744
11/9/2022 6:45,0.368,1549.5668,66.86113333
11/9/2022 7:00,0.587,2412.416,94.129
11/9/2022 7:15,0.809,3334.349,130.5086667
11/9/2022 7:30,1.128,4629.0156,177.938
11/9/2022 7:45,1.135,4175.067,160.314
11/9/2022 8:00,1.119,4579.848,160.774
11/9/2022 8:15,1.323,5409.8057,179.86
11/9/2022 8:30,2.493,10107.216,324.5513333
11/9/2022 8:45,3.088,12362.951,391.612
11/9/2022 9:00,3.572,14802.059,451.352
11/9/2022 9:15,3.57,15116.893,410.4206667
11/9/2022 9:30,3.471,14207.475,460.238
11/9/2022 9:45,3.161,14613.338,371.296
11/9/2022 10:00,2.569,11943.816,310.8026667
11/9/2022 10:15,5.264,21676.771,577.168
11/9/2022 10:30,5.281,18617.578,572.1006667
11/9/2022 10:45,2.981,12401.241,475.7
11/9/2022 11:00,3.641,9683.7295,376.2933333
11/9/2022 11:15,3.368,14984.472,512.974
11/9/2022 11:30,5.1,24662.06,510.3953333
11/9/2022 11:45,3.06,12773.471,567.1313333
11/9/2022 12:00,6.794,26051.068,711.18
11/9/2022 12:15,5.74,19655.295,720.9286667
11/9/2022 12:30,4.927,16277.566,382.66
11/9/2022 12:45,3.423,17854.938,453.1673333
11/9/2022 13:00,4.375,14903.374,654.058
11/9/2022 13:15,3.774,19992.51,447.5533333
11/9/2022 13:30,5.83,23571.256,598.6453333
11/9/2022 13:45,5.424,18073.238,647.9313333
11/9/2022 14:00,3.656,15239.339,422.096
11/9/2022 14:15,3.406,9771.099,467.934
11/9/2022 14:30,2.669,11618.303,325.5886667
11/9/2022 14:45,2.377,11623.085,343.1153333
11/9/2022 15:00,3.765,14302.103,433.3586667
11/9/2022 15:15,2.344,7708.604,313.886
11/9/2022 15:30,1.121,4306.9307,163.808
11/9/2022 15:45,2.162,10115.033,260.33
11/9/2022 16:00,2.884,11187.494,323.686
11/9/2022 16:15,2.775,10341.634,335.5026667
11/9/2022 16:30,2.295,8579.576,280.39
11/9/2022 16:45,1.781,6480.842,224.1646667
11/9/2022 17:00,1.159,4226.5835,157.0433333
11/9/2022 17:15,0.663,2164.876,100.4429333
11/9/2022 17:30,0.197,716.91504,43.0268
11/9/2022 17:45,0.145,465.7251,39.1678
11/9/2022 18:00,0.014,31.984755,26.6702
11/9/2022 18:15,0,0,22.31926667
11/9/2022 18:30,0,0,18.98986667
11/9/2022 18:45,0,0,18.29166667
11/9/2022 19:00,0,0,18.44613333
11/9/2022 19:15,0,0,18.53526667
11/9/2022 19:30,0,0,18.67493333
11/9/2022 19:45,0,0,18.94786667
11/9/2022 20:00,0,0,19.13206667
11/9/2022 20:15,0,0,19.21326667
11/9/2022 20:30,0,0,19.50006667
11/9/2022 20:45,0,0,20.051
11/9/2022 21:00,0,0,20.22753333
11/9/2022 21:15,0,0,20.25686667
11/9/2022 21:30,0,0,20.23513333
11/9/2022 21:45,0,0,20.39753333
11/9/2022 22:00,0,0,20.51573333
11/9/2022 22:15,0,0,20.90466667
11/9/2022 22:30,0,0,21.00653333
11/9/2022 22:45,0,0,21.1386
11/9/2022 23:00,0,0,21.1906
11/9/2022 23:15,0,0,21.3008
11/9/2022 23:30,0,0,21.41146667
11/9/2022 23:45,0,0,21.38233333
12/9/2022 0:00,0,0,21.4852
12/9/2022 0:15,0,0,21.63193333
12/9/2022 0:30,0,0,21.57326667
12/9/2022 0:45,0,0,21.552
12/9/2022 1:00,0,0,21.49326667
12/9/2022 1:15,0,0,21.8098
12/9/2022 1:30,0,0,22.14146667
12/9/2022 1:45,0,0,22.186
12/9/2022 2:00,0,0,22.23006667
12/9/2022 2:15,0,0,22.11933333
12/9/2022 2:30,0,0,21.89166667
12/9/2022 2:45,0,0,22.30366667
12/9/2022 3:00,0,0,22.36266667
12/9/2022 3:15,0,0,22.48033333
12/9/2022 3:30,0,0,22.61253333
12/9/2022 3:45,0,0,22.62753333
12/9/2022 4:00,0,0,22.48086667
12/9/2022 4:15,0,0,22.4516
12/9/2022 4:30,0,0,22.53973333
12/9/2022 4:45,0,0,23.3776
12/9/2022 5:00,0,0,24.0176
12/9/2022 5:15,0,0,24.53246667
12/9/2022 5:30,0,0,25.03253333
12/9/2022 5:45,0,0,25.43693333
12/9/2022 6:00,0,0,27.28253333
12/9/2022 6:15,0.032,192.04861,35.07793333
12/9/2022 6:30,0.176,790.11816,54.94066667
12/9/2022 6:45,0.354,1495.5336,85.95153333
12/9/2022 7:00,0.529,2183.4468,124.7326667
12/9/2022 7:15,0.737,3009.2234,167.7293333
12/9/2022 7:30,0.981,3975.8245,214.4433333
12/9/2022 7:45,1.236,5000.702,262.248
12/9/2022 8:00,1.526,6111.104,307.074
12/9/2022 8:15,1.863,7555.3228,354.2233333
12/9/2022 8:30,2.342,9356.809,400.8193333
12/9/2022 8:45,2.805,11159.456,444.5213333
12/9/2022 9:00,3.316,13306.233,484.886
12/9/2022 9:15,3.835,15010.107,525.7686667
12/9/2022 9:30,4.237,16742.908,559.8313333
12/9/2022 9:45,4.554,17952.637,593.9666667
12/9/2022 10:00,4.95,19360.414,624.8613333
12/9/2022 10:15,5.279,20693.162,652.158
12/9/2022 10:30,5.657,22140.414,676.7986667
12/9/2022 10:45,5.868,22924.324,688.46
12/9/2022 11:00,6.096,23736.488,703.8393333
12/9/2022 11:15,6.263,24355.584,718.6506667
12/9/2022 11:30,6.353,24767.307,729.242
12/9/2022 11:45,6.421,25150.322,724.114
12/9/2022 12:00,6.764,26344.71,729.548
12/9/2022 12:15,6.715,26264.484,733.2973333
12/9/2022 12:30,6.627,25626.615,725.7386667
12/9/2022 12:45,6.534,25944.057,722.2306667
12/9/2022 13:00,6.414,24655.56,673.9366667
12/9/2022 13:15,6.392,24660.521,696.362
12/9/2022 13:30,6.139,23609.002,685.008
12/9/2022 13:45,5.384,19805.697,637.8986667
12/9/2022 14:00,4.193,18632.871,492.0966667
12/9/2022 14:15,4.411,16381.257,469.5986667
12/9/2022 14:30,4.676,19172.553,510.0266667
12/9/2022 14:45,4.327,16299.28,504.6133333
12/9/2022 15:00,3.868,15021.412,468.436
12/9/2022 15:15,3.554,13413.863,425.5526667
12/9/2022 15:30,3.097,11748.862,344.4406667
12/9/2022 15:45,2.55,9807.537,329.7466667
12/9/2022 16:00,2.228,7846.6353,264.2446667
12/9/2022 16:15,1.923,7955.0503,247.0053333
12/9/2022 16:30,1.745,6533.521,219.784
12/9/2022 16:45,1.342,5019.1694,176.136
12/9/2022 17:00,1.002,3660.697,135.5406667
12/9/2022 17:15,0.699,2453.8584,100.0152667
12/9/2022 17:30,0.382,1372.2104,67.88206667
12/9/2022 17:45,0.231,808.6962,42.07566667
12/9/2022 18:00,0.104,319.80588,26.07426667
12/9/2022 18:15,0.004,9.197169,16.1434
12/9/2022 18:30,0,0,10.8952
12/9/2022 18:45,0,0,10.04984667
12/9/2022 19:00,0,0,10.35126667
12/9/2022 19:15,0,0,10.52773333
12/9/2022 19:30,0,0,10.5946
12/9/2022 19:45,0,0,10.58793333
12/9/2022 20:00,0,0,10.92633333
12/9/2022 20:15,0,0,10.93386667
12/9/2022 20:30,0,0,11.3532
12/9/2022 20:45,0,0,11.83126667
12/9/2022 21:00,0,0,12.1986
12/9/2022 21:15,0,0,12.75046667
12/9/2022 21:30,0,0,13.15493333
12/9/2022 21:45,0,0,13.8828
12/9/2022 22:00,0,0,14.78686667
12/9/2022 22:15,0,0,15.38966667
12/9/2022 22:30,0,0,15.83813333
12/9/2022 22:45,0,0,15.949
12/9/2022 23:00,0,0,16.43413333
12/9/2022 23:15,0,0,16.6764
12/9/2022 23:30,0,0,16.93406667
12/9/2022 23:45,0,0,17.11813333
13/9/2022 0:00,0,0,17.55906667
13/9/2022 0:15,0,0,18.08133333
13/9/2022 0:30,0,0,18.13246667
13/9/2022 0:45,0,0,17.9484
13/9/2022 1:00,0,0,17.7942
13/9/2022 1:15,0,0,17.8684
13/9/2022 1:30,0,0,17.8678
13/9/2022 1:45,0,0,17.8678
13/9/2022 2:00,0,0,18.20606667
13/9/2022 2:15,0,0,18.5884
13/9/2022 2:30,0,0,19.02226667
13/9/2022 2:45,0,0,19.11786667
13/9/2022 3:00,0,0,19.76526667
13/9/2022 3:15,0,0,20.8684
13/9/2022 3:30,0,0,21.56666667
13/9/2022 3:45,0,0,21.9344
13/9/2022 4:00,0,0,22.11073333
13/9/2022 4:15,0,0,22.2574
13/9/2022 4:30,0,0,22.33093333
13/9/2022 4:45,0,0,22.7136
13/9/2022 5:00,0,0,22.8752
13/9/2022 5:15,0,0,22.88293333
13/9/2022 5:30,0,0,22.9924
13/9/2022 5:45,0,0,23.55126667
13/9/2022 6:00,0,0,25.57346667
13/9/2022 6:15,0.04,237.21332,34.75826667
13/9/2022 6:30,0.189,853.9749,56.18393333
13/9/2022 6:45,0.364,1527.2738,88.5288
13/9/2022 7:00,0.538,2203.4587,124.6166667
13/9/2022 7:15,0.738,3006.6016,165.4013333
13/9/2022 7:30,0.987,4014.4126,209.108
13/9/2022 7:45,1.218,4900.219,255.3206667
13/9/2022 8:00,1.508,6025.575,301.1353333
13/9/2022 8:15,1.843,7480.678,350.2313333
13/9/2022 8:30,2.329,9331.639,393.5233333
13/9/2022 8:45,2.791,11090.142,435.938
13/9/2022 9:00,3.268,13082.981,472.1006667
13/9/2022 9:15,3.82,15150.311,513.2393333
13/9/2022 9:30,4.246,16775.588,551.2293333
13/9/2022 9:45,4.569,17978.852,582.4073333
13/9/2022 10:00,4.936,19419.113,612.1926667
13/9/2022 10:15,5.277,20821.516,637.796
13/9/2022 10:30,5.625,22042.268,661.1586667
13/9/2022 10:45,5.891,22979.49,681.3946667
13/9/2022 11:00,6.065,23735.607,697.4973333
13/9/2022 11:15,6.248,24319.703,707.2026667
13/9/2022 11:30,6.353,24842.658,717.348
13/9/2022 11:45,6.674,26236.928,727.0966667
13/9/2022 12:00,6.938,26991.01,729.9606667
13/9/2022 12:15,6.924,26790.135,730.338
13/9/2022 12:30,6.802,26332.332,721.1293333
13/9/2022 12:45,6.726,26052.861,714.3566667
13/9/2022 13:00,6.619,25730.766,701.018
13/9/2022 13:15,6.455,24899.371,694.638
