Time,dcVoltage(V),totalActivePower(W),L1_acCurrent(A),L1_acFrequency(Hz),L1_acVoltage(V),L1_activePower(W),L1_reactivePower(W),L2_acCurrent(A),L2_acFrequency(Hz),L2_acVoltage(V),L2_activePower(W),L2_reactivePower(W),L3_acCurrent(A),L3_acFrequency(Hz),L3_acVoltage(V),L3_activePower(W),L3_reactivePower(W)
2023/5/18 9:15,748.125,33815,49.4766,49.9741,226.312,11219,-400,49.4219,49.9739,228.25,11283,-367,49.5547,49.9733,227.156,11313,-374
2023/5/18 9:20,747.312,36213,53.0547,49.9766,225.188,11992,-397,53.2891,49.9776,226.922,12129,-364,53.1328,49.9761,226.938,12092,-449
2023/5/18 9:25,747.375,38337,56.0469,50.0278,225.781,12720,-404,56.0156,50.0274,228.188,12802,-406,56.0234,50.0284,227.688,12815,-400
2023/5/18 9:30,747.438,38313,56.0547,50.0245,228.219,12727,-397,56.0078,50.0245,230.156,12787,-372,56.125,50.0256,228.047,12799,-433
2023/5/18 9:35,746.938,31938,46.875,49.9676,225.969,10650,-398,46.6797,49.9691,227.828,10658,-371,46.6562,49.9678,227.172,10630,-397
2023/5/18 9:40,747.188,40579,59.0547,49.9674,228.328,13487,-446,59.0156,49.9673,229.516,13541,-402,59.1172,49.9663,228.891,13551,-480
2023/5/18 9:45,747.438,30562,44.7266,50.0101,227.469,10146,-411,44.7812,50.0095,229.641,10204,-355,44.7422,50.0093,228.312,10212,-388
2023/5/18 9:50,747.438,45064,65.4766,50.0185,227.891,14954,-465,65.4922,50.0183,229.781,15052,-439,65.5391,50.0169,228.141,15058,-405
2023/5/18 9:55,746.938,22272,32.9375,50.0167,225.172,7395,-387,33.0078,50.0154,226.484,7451,-347,32.8906,50.0175,226.469,7426,-367
2023/5/18 10:00,747.312,42236,61.5469,50.0235,227.062,14043,-423,61.5,50.0228,228.656,14088,-392,61.5547,50.0231,228.141,14105,-425
2023/5/18 10:05,746.438,45727,66.5312,49.9837,227.406,15181,-437,66.6953,49.9839,228.281,15282,-446,66.6484,49.9822,228.125,15264,-445
2023/5/18 10:10,746.688,45070,65.8828,50.0218,226.031,14950,-436,66.0469,50.0228,226.688,15065,-372,66.1016,50.0196,227.094,15055,-434
2023/5/18 10:15,747.438,19967,29.0938,50.021,226.641,6605,-308,29.1641,50.0193,229.594,6655,-311,29.3203,50.0199,229,6707,-302
2023/5/18 10:20,783.125,50023,71.4219,50.0262,231.719,16606,-366,71.5547,50.026,233.422,16707,-410,71.6172,50.0247,232.188,16710,-410
2023/5/18 10:25,747.5,48578,69.4375,50.0232,231.172,16105,-483,69.6406,50.0235,232.266,16237,-455,69.6719,50.0224,231.938,16236,-456
2023/5/18 10:30,748.312,22282,32.5156,49.9619,228.953,7386,-364,32.4688,49.9613,230.984,7428,-271,32.5938,49.9636,229.312,7468,-350
2023/5/18 10:35,772.562,49965,71.3359,50.0152,231.891,16574,-406,71.5,50.0166,232.984,16716,-314,71.4609,50.0141,232.125,16675,-409
2023/5/18 10:40,747.125,49974,71.2031,49.9644,233.375,16627,-484,71.0859,49.9638,234.688,16643,-367,71.2734,49.9643,233.531,16704,-409
2023/5/18 10:45,748.5,48636,69.4531,49.9953,234.172,16128,-376,69.6016,49.9954,235.438,16258,-456,69.6016,49.9965,233.703,16250,-487
2023/5/18 10:50,769.688,49959,71.3438,49.9647,232.344,16613,-449,71.2969,49.9648,233.406,16670,-409,71.3672,49.9656,233.266,16676,-409
2023/5/18 10:55,772.688,50014,71.5391,49.9734,231.359,16638,-485,71.4531,49.9739,232.797,16690,-260,71.4297,49.9721,232.5,16686,-485
2023/5/18 11:00,748.312,49742,71.0078,49.9932,231.562,16540,-405,71.0625,49.9934,233.047,16614,-366,70.9844,49.9925,232.562,16588,-483
2023/5/18 11:05,747.188,43891,63,50.0041,231.234,14601,-360,62.8594,50.0042,232.734,14639,-279,62.9375,50.0049,231.797,14651,-353
2023/5/18 11:10,776.688,50020,71.8359,49.968,230.047,16613,-442,71.8984,49.9689,231.297,16720,-410,71.8203,49.966,231.312,16687,-451
2023/5/18 11:15,747.062,45796,65.8906,49.9856,231.75,15219,-437,65.8672,49.9854,233.297,15295,-410,65.8281,49.9857,231.797,15282,-477
2023/5/18 11:20,747.938,45651,65.6562,50.006,229.625,15137,-473,65.7734,50.0069,230.875,15234,-354,65.9062,50.0048,231.078,15280,-476
2023/5/18 11:25,747.312,24123,35.3516,49.9652,226.984,8051,-380,34.8984,49.9643,229.156,7991,-264,35.25,49.964,228.516,8081,-314
2023/5/18 11:30,747.5,16170,23.6484,50.0145,224.703,5335,-311,23.8359,50.0128,228.219,5417,-256,23.8047,50.016,227.391,5418,-312
2023/5/18 11:35,748.875,33646,48.5312,49.9672,229.766,11155,-369,48.7031,49.9684,231.719,11263,-313,48.625,49.9682,230.109,11228,-314
2023/5/18 11:40,747.25,45935,66.0781,49.9606,231.297,15266,-412,66.0938,49.9609,232.641,15342,-371,66.0391,49.9604,231.469,15327,-413
2023/5/18 11:45,780.938,50034,71.7188,50.0052,230.312,16614,-448,71.8281,50.0058,231.688,16715,-368,71.75,50.0044,231.734,16705,-486
2023/5/18 11:50,747.312,26943,39.1016,50.0318,226.984,8943,-374,39.1562,50.0303,228.922,9008,-304,39.1328,50.0311,228.797,8992,-380
2023/5/18 11:55,746.938,46949,67.3828,50.0042,232.469,15585,-455,67.5156,50.0036,233.125,15671,-386,67.5703,50.0055,232.719,15693,-452
2023/5/18 12:00,748,45790,65.8438,49.9607,229.734,15227,-505,65.7734,49.9598,231.281,15272,-400,65.8281,49.9583,231.531,15291,-467
2023/5/18 12:05,748.062,49865,71.2656,50.001,230.281,16542,-482,71.3906,50.0018,232.438,16659,-367,71.375,49.9986,232.25,16664,-485
2023/5/18 12:10,747.438,26728,38.9297,49.9762,228.203,8896,-403,38.7344,49.9763,230.188,8917,-333,38.7656,49.977,228.562,8915,-361
2023/5/18 12:15,746.812,17881,26.2578,49.976,227.312,5923,-288,26.3516,49.9746,229.078,5991,-272,26.2578,49.9771,228.375,5967,-293
2023/5/18 12:20,773.625,49995,71.6797,50.0226,232.172,16587,-366,71.8516,50.0236,233.578,16718,-314,71.8047,50.0213,232.062,16690,-486
2023/5/18 12:25,829.188,50006,71.6172,50.0095,230.453,16592,-448,71.7891,50.0095,231.625,16700,-314,71.8203,50.009,231.641,16714,-487
2023/5/18 12:30,747.812,32436,46.9219,49.9626,228.609,10749,-344,46.9531,49.9631,230.484,10829,-316,47.1016,49.9635,230.016,10858,-397
2023/5/18 12:35,748,49740,71.5781,50.0155,233.188,16531,-446,71.6094,50.0165,234.953,16621,-408,71.4844,50.0161,232.547,16588,-447
2023/5/18 12:40,747.938,36473,52.7734,49.9863,228.75,12120,-389,52.6094,49.9864,231.484,12150,-391,52.7344,49.9851,229.875,12203,-363
2023/5/18 12:45,747.312,35966,52.0625,49.974,228.375,11913,-415,52.2031,49.972,230.266,12038,-351,52.1094,49.9728,230.094,12015,-418
2023/5/18 12:50,747.312,33275,48.2031,49.9822,231.484,11037,-455,48.3984,49.9821,232.359,11143,-378,48.2578,49.9815,231.641,11095,-432
2023/5/18 12:55,747.125,44746,64.2188,49.9672,231.688,14881,-475,64.0781,49.9669,232.422,14912,-435,64.1797,49.9675,232,14953,-404
2023/5/18 13:00,747,31712,46.0312,49.9977,228.516,10516,-381,46.1328,49.9966,229.234,10600,-331,46.1953,49.9968,229,10596,-438
2023/5/18 13:05,747.688,24798,36.2188,50.0105,226.078,8209,-342,36.3672,50.0095,228.656,8309,-349,36.2266,50.0091,228.094,8280,-345
2023/5/18 13:10,747,42830,61.7266,49.977,229.703,14249,-384,61.8359,49.9776,231.203,14328,-399,61.5547,49.9755,230.641,14253,-413
2023/5/18 13:15,747.438,30622,44.4297,49.9908,229.438,10181,-363,44.3672,49.9899,231.094,10224,-414,44.3906,49.9896,229.672,10217,-390
2023/5/18 13:20,747.75,28881,42.0391,49.9669,227,9578,-402,42.1484,49.968,228.531,9670,-345,42.0547,49.9656,227.75,9633,-405
2023/5/18 13:25,747.938,25359,37,49.97,227.766,8442,-416,36.8281,49.9699,229.438,8449,-353,36.8906,49.9699,228.547,8468,-348
2023/5/18 13:30,747.5,49792,71.625,49.9719,230.656,16539,-405,71.7266,49.9719,232.297,16662,-368,71.5547,49.9713,231.578,16591,-448
2023/5/18 13:35,747.75,21345,31.3125,50.0356,228.109,7089,-363,31.2734,50.0354,230.109,7117,-319,31.3359,50.037,229.047,7139,-343
2023/5/18 13:40,747.875,22009,32.2109,50.0273,226.047,7300,-345,32.2266,50.0282,228.891,7352,-348,32.2188,50.0256,227.766,7357,-386
2023/5/18 13:45,747.875,25279,36.7969,49.9874,227.734,8352,-367,37.0703,49.9867,229.297,8475,-299,36.9922,49.988,229.109,8452,-349
2023/5/18 13:50,771.5,49746,71.4297,49.9645,230.469,16527,-531,71.5312,49.9648,231.297,16613,-449,71.4531,49.9641,231.156,16606,-448
2023/5/18 13:55,783.188,49781,71.4062,49.978,232.234,16522,-406,71.5781,49.9788,233.625,16633,-408,71.5938,49.9787,232.047,16626,-353
2023/5/18 14:00,747.688,30264,44.0312,50.0292,226.672,10040,-407,44.0938,50.0308,228.406,10099,-330,44.1172,50.0277,228.844,10125,-295
2023/5/18 14:05,747.125,25349,36.7969,49.9686,227.781,8384,-413,36.8594,49.9676,230.234,8450,-347,37.0234,49.9675,228.922,8515,-370
2023/5/18 14:10,747.938,20027,29.3203,49.9735,226.516,6643,-349,29.3359,49.9744,229.578,6685,-285,29.3359,49.9746,228.25,6699,-310
2023/5/18 14:15,772.562,47482,68.2578,50.0085,230,15787,-471,68.2578,50.0093,231.344,15821,-402,68.2422,50.0054,231,15874,-475
2023/5/18 14:20,818.938,47416,68.1094,50.0093,231.297,15784,-508,67.9609,50.0086,232.5,15797,-368,68.0547,50.0089,232.078,15835,-479
2023/5/18 14:25,747.75,15558,22.9062,50.0173,225.188,5178,-307,22.7891,50.0182,227.891,5184,-270,22.8203,50.0175,227.422,5196,-307
2023/5/18 14:30,747.812,36142,52.375,50.0319,229.844,11992,-350,52.4688,50.0322,232.266,12076,-421,52.4062,50.0335,230.5,12074,-387
2023/5/18 14:35,748.062,39467,57.1953,49.9699,230.688,13140,-465,57.0703,49.9714,232.016,13160,-371,56.9922,49.9714,230.953,13167,-407
2023/5/18 14:40,747.688,44122,63.5781,49.9621,230.141,14652,-405,63.7578,49.9612,231.562,14727,-363,63.6406,49.9605,231.266,14743,-363
2023/5/18 14:45,747.75,16012,23.5781,49.9995,225.672,5331,-312,23.4062,49.9993,228.266,5324,-276,23.4844,49.9988,227.266,5357,-277
2023/5/18 14:50,747.812,18015,26.375,49.9674,225.812,5965,-328,26.4297,49.967,228.625,6017,-249,26.4062,49.9691,227.875,6033,-313
2023/5/18 14:55,747.875,36581,52.8984,49.9962,230.062,12168,-425,52.8047,49.9963,231.641,12198,-399,52.8047,49.9978,230.969,12215,-400
2023/5/18 15:00,746.75,36558,52.8594,49.9672,229.422,12125,-423,53.0391,49.9667,231.562,12231,-356,52.8984,49.9674,230.578,12202,-451
2023/5/18 15:05,747.562,13411,19.6562,49.9991,225.906,4429,-275,19.8203,49.9993,228.688,4498,-270,19.7188,50,227.984,4484,-284
2023/5/18 15:10,748,13702,20.1406,50.0059,226.219,4520,-297,20.3047,50.0063,229.234,4588,-272,20.2656,50.0088,227.719,4594,-287
2023/5/18 15:15,747.125,32964,47.8359,49.968,229.344,10993,-419,47.5781,49.9673,230.703,10960,-314,47.7188,49.9664,230.234,11011,-395
2023/5/18 15:20,747.062,32960,47.7812,49.9699,229,10961,-428,47.6406,49.97,230.656,10986,-346,47.7266,49.9666,229.75,11013,-431
2023/5/18 15:25,746.312,31670,45.9219,49.9729,228.5,10485,-415,46.1641,49.9734,230.062,10593,-334,46.0938,49.9744,229.594,10592,-419
2023/5/18 15:30,747.438,29616,43.0078,49.9991,229.422,9851,-428,42.9141,49.9976,230.625,9863,-396,43,49.9975,230.547,9902,-359
2023/5/18 15:35,746.812,28649,41.7422,49.9686,227.734,9510,-399,41.8672,49.9684,228.797,9582,-335,41.6953,49.9676,229.5,9557,-376
2023/5/18 15:40,747.312,27918,40.5391,50.0062,227.359,9282,-389,40.4453,50.0059,229.469,9294,-359,40.5859,50.0047,228.875,9342,-372
2023/5/18 15:45,747.625,26087,38,49.9714,228.016,8678,-322,37.8594,49.9706,230.016,8692,-288,37.9375,49.9704,229.234,8717,-352
2023/5/18 15:50,747.75,25459,37.125,49.9913,228.844,8444,-353,37.2188,49.9905,230.672,8511,-285,37.1328,49.9927,229.953,8504,-301
2023/5/18 15:55,747.688,24912,36.25,49.9911,229.391,8271,-322,36.2266,49.9907,231.469,8304,-293,36.3125,49.9931,230.156,8337,-343
2023/5/18 16:00,747,23167,33.8047,49.9749,225.297,7680,-377,33.9062,49.977,228.031,7740,-304,33.8516,49.9739,227.859,7747,-329
2023/5/18 16:05,747.625,22900,33.4688,50.0092,227.375,7635,-323,33.2891,50.0086,229.812,7628,-336,33.2891,50.0091,229.031,7637,-253
2023/5/18 16:10,747.75,23297,33.8984,49.9592,228.312,7702,-365,34.0703,49.9593,230.812,7788,-305,34.0703,49.9607,229.25,7807,-327
2023/5/18 16:15,747.125,20615,30.2422,49.9665,225.188,6840,-319,30.3281,49.9636,227.484,6903,-305,30.1875,49.9645,227.469,6872,-333
2023/5/18 16:20,747.312,20493,29.8438,49.9857,228.266,6806,-349,29.7969,49.9858,230.656,6832,-302,29.8359,49.9864,229.984,6855,-332
2023/5/18 16:25,747.438,19310,28.2422,49.9718,226.359,6420,-353,28.1172,49.9724,229.5,6431,-337,28.1797,49.9709,228.266,6459,-323
2023/5/18 16:30,747.562,17685,25.8828,50.0199,227.953,5860,-340,25.9062,50.0184,230.516,5898,-256,26,50.0203,229.719,5927,-303
2023/5/18 16:35,747.312,16877,24.6641,49.9587,225.406,5607,-309,24.5703,49.9585,228.125,5616,-273,24.6797,49.9587,228.219,5654,-310
2023/5/18 16:40,747.438,15947,23.2578,50.0304,226.828,5279,-311,23.2891,50.0303,229.5,5315,-324,23.3906,50.0301,228.75,5353,-325
2023/5/18 16:45,747.375,15021,21.9609,50.011,226.984,4966,-321,22.0312,50.0096,230.422,5022,-301,22.0469,50.0105,228.906,5033,-293
2023/5/18 16:50,747.312,14237,20.8984,49.9625,226.75,4723,-350,20.875,49.9623,229.094,4757,-274,20.8828,49.9629,229.094,4757,-316
2023/5/18 16:55,747.375,13186,19.3516,49.9645,224.891,4377,-313,19.3281,49.9646,228.031,4400,-282,19.3203,49.964,227.734,4409,-303
2023/5/18 17:00,746.875,12361,18.0938,49.9636,224.656,4088,-310,18.1719,49.9653,227.25,4134,-263,18.1562,49.9631,227.906,4139,-281
2023/5/18 17:05,747.375,11690,17.1484,49.9715,226.281,3877,-331,17.0938,49.9721,229.625,3896,-285,17.1406,49.9716,228.25,3917,-319
2023/5/18 17:10,748.062,10637,15.6719,49.9676,225.984,3547,-320,15.6172,49.9685,229.031,3558,-307,15.4844,49.9665,228.219,3532,-312
2023/5/18 17:15,747.5,10295,15.1562,50.005,225.656,3412,-328,15.1797,50.0058,228,3443,-277,15.1562,50.0052,228.109,3440,-316
2023/5/18 17:20,747.375,9847,14.4766,50.0078,227.281,3267,-308,14.4844,50.0085,229.453,3289,-288,14.4609,50.0072,229.031,3291,-311
2023/5/18 17:25,747.688,9109,13.4297,50.0128,227.281,3024,-324,13.3906,50.0132,230.984,3035,-285,13.4141,50.014,229.672,3050,-318
2023/5/18 17:30,747.5,8679,12.7188,49.9962,227.062,2870,-304,12.8047,49.9964,229.469,2908,-287,12.7578,49.998,229.281,2901,-335
2023/5/18 17:35,747.688,7874,11.5625,50.0209,227.297,2605,-319,11.6172,50.0201,229.719,2636,-310,11.5703,50.0211,229.047,2633,-315
2023/5/18 17:40,747.625,7249,10.7188,49.9902,227.594,2404,-333,10.7422,49.9896,230.25,2431,-298,10.6484,49.9914,229.562,2414,-333
2023/5/18 17:45,747.75,6649,9.77344,50.0299,226.375,2199,-322,9.79688,50.0284,229.234,2223,-300,9.8125,50.0299,228.719,2227,-315
2023/5/18 17:50,747.5,5759,8.53125,49.9615,227.391,1903,-326,8.53906,49.9616,230.625,1922,-308,8.60156,49.9619,229.203,1934,-341
2023/5/18 17:55,747.625,3650,5.45312,50.003,225.047,1196,-318,5.53906,50.005,227.766,1229,-294,5.52344,50.0016,227.766,1225,-306
2023/5/19 6:00,813.75,0,0.0859375,49.9648,222.703,0,0,0.0859375,49.9656,224.312,0,0,0.0859375,49.965,224.562,0,0
2023/5/19 6:05,747.375,317,1.17969,50.0157,227.141,83,-253,1.17969,50.016,229.109,122,-239,1.21875,50.0166,228.469,112,-253
2023/5/19 6:10,747.938,714,1.46094,49.9905,225.766,225,-240,1.45312,49.9911,227.312,240,-227,1.54688,49.9895,228.219,249,-248
2023/5/19 6:15,747.438,1138,1.89062,49.9743,225.719,360,-230,1.95312,49.9753,227.172,391,-206,1.97656,49.9734,227.219,387,-224
2023/5/19 6:20,748,1523,2.40625,49.9717,226.797,489,-233,2.51562,49.9716,228.438,526,-221,2.46875,49.9718,227.453,508,-229
2023/5/19 6:25,747.812,2188,3.35156,50.0207,227.969,724,-220,3.36719,50.0187,229.578,738,-196,3.33594,50.022,228.641,726,-213
2023/5/19 6:30,747.312,2593,3.92188,49.9881,225.594,855,-231,3.89062,49.9893,227.625,860,-203,3.98438,49.988,227.25,878,-219
2023/5/19 6:35,747.375,2991,4.44531,50.0036,225.5,970,-258,4.60938,50.0047,227.016,1015,-252,4.60156,50.0024,226.75,1006,-282
2023/5/19 6:40,747.312,3368,5.03125,49.9643,225.641,1109,-263,5.07812,49.9645,226.953,1128,-252,5.10156,49.9626,227.109,1131,-266
2023/5/19 6:45,748.125,4017,6.04688,50.0085,226.016,1338,-298,5.98438,50.0088,227.5,1337,-259,6.03125,50.0082,226.562,1342,-284
2023/5/19 6:50,747.625,4414,6.57812,49.9603,225.5,1453,-286,6.625,49.9586,226.359,1475,-272,6.67188,49.9603,226.906,1486,-279
2023/5/19 6:55,747.875,4567,6.82031,49.998,224.438,1504,-286,6.95312,49.9981,226.328,1546,-273,6.82031,49.9968,226.094,1517,-264
2023/5/19 7:00,747.812,5322,7.96875,50.0181,225.578,1780,-292,7.91406,50.018,226.766,1778,-280,7.875,50.0181,226.625,1764,-303
2023/5/19 7:05,747.938,5987,8.77344,50.0289,226.5,1968,-286,9,50.0293,227.391,2032,-278,8.82031,50.0295,227.828,1987,-289
2023/5/19 7:10,747.875,6501,9.60156,49.9607,226.797,2160,-313,9.57812,49.9602,228.188,2170,-294,9.60156,49.9609,227.953,2171,-309
2023/5/19 7:15,746.938,4790,7.10938,49.9641,225.734,1581,-308,7.16406,49.962,227.172,1612,-289,7.13281,49.9642,227.25,1597,-305
2023/5/19 7:20,747,4629,6.92188,50.0283,224.219,1533,-303,6.96094,50.0283,226.219,1556,-279,6.90625,50.0255,226.547,1540,-294
2023/5/19 7:25,747.312,4860,7.34375,50.0261,227.359,1635,-309,7.23438,50.026,228.484,1621,-279,7.17188,50.0267,228.156,1604,-294
2023/5/19 7:30,747.875,4866,7.23438,50.0348,227.281,1623,-333,7.1875,50.0351,229.625,1625,-313,7.17188,50.0332,229.156,1618,-333
2023/5/19 7:35,747.312,4642,6.97656,50.0281,225.656,1542,-325,6.89062,50.0278,227.875,1536,-304,7.03906,50.0275,226.656,1564,-336
2023/5/19 7:40,747.312,8054,11.9141,50.0352,226.312,2695,-293,11.7656,50.0322,228.266,2676,-274,11.8047,50.0344,228.016,2683,-302
2023/5/19 7:45,748.125,10453,15.3906,50.0342,228.172,3482,-250,15.2422,50.0342,229.5,3472,-221,15.3828,50.0357,228.766,3499,-277
2023/5/19 7:50,747.438,12358,18.0781,50.0314,228.469,4107,-272,18.0859,50.0315,230.172,4134,-258,18.0312,50.0328,228.797,4117,-286
2023/5/19 7:55,747.75,17766,25.8359,50.0376,228.922,5897,-311,25.8281,50.0378,230.562,5931,-221,25.8672,50.039,229.844,5938,-287
2023/5/19 8:00,748.125,15075,22.0703,49.9836,226.125,4994,-319,22.0625,49.9837,228.344,5027,-285,22.1797,49.9813,227.109,5054,-303
2023/5/19 8:05,746.938,12776,18.7031,49.9564,225.406,4221,-304,18.7969,49.9557,227.078,4274,-245,18.8594,49.9552,227.484,4281,-295
2023/5/19 8:10,747.812,12791,18.6016,50.0059,228.438,4237,-306,18.6953,50.005,231.406,4293,-263,18.5938,50.0048,230.172,4261,-279
2023/5/19 8:15,747.812,5329,7.9375,50.0257,225.5,1769,-341,7.875,50.0265,228.156,1769,-315,7.98438,50.0264,227.656,1791,-333
2023/5/19 8:20,747.812,5582,8.32812,50.0182,226.625,1846,-322,8.32812,50.0175,229.469,1863,-299,8.38281,50.0182,227.844,1873,-330
2023/5/19 8:25,747.75,7753,11.4297,49.9964,224.062,2558,-295,11.5703,49.9983,226.531,2609,-271,11.4844,49.9964,226.672,2586,-321
2023/5/19 8:30,747.125,10265,15.2188,49.9682,224.844,3428,-286,15.0625,49.9696,226.531,3410,-274,15.1094,49.9675,226.719,3427,-299
2023/5/19 8:35,747.25,11408,16.7891,50.0033,224.234,3778,-290,16.8281,50.0037,227.156,3815,-278,16.8281,50.002,226.203,3815,-292
2023/5/19 8:40,747.625,18718,27.5547,50.0241,224.141,6213,-299,27.6719,50.0249,226.422,6281,-281,27.4453,50.0218,226.5,6224,-300
2023/5/19 8:45,747.625,11063,16.3828,49.9694,224.109,3665,-284,16.4141,49.9709,226.781,3698,-258,16.4062,49.9722,226.234,3700,-296
2023/5/19 8:50,747.125,9009,13.3906,49.9707,223.344,2986,-278,13.3984,49.9707,225.359,3010,-257,13.4141,49.9713,225.516,3013,-269
2023/5/19 8:55,747.75,13218,19.4766,50.0314,223.844,4358,-297,19.625,50.0308,226.25,4427,-251,19.6406,50.0312,226.219,4433,-267
2023/5/19 9:00,746.875,24449,35.8984,50.0244,224.984,8119,-411,35.8359,50.0257,227.094,8162,-341,35.8672,50.0267,226.703,8168,-343
2023/5/19 9:05,747.5,28588,41.7656,49.9943,227.031,9499,-375,41.625,49.9937,229.516,9517,-371,41.7656,49.9928,228.188,9572,-373
2023/5/19 9:10,747.562,22346,32.9062,50.012,224.094,7414,-325,32.9844,50.012,226.25,7475,-273,32.875,50.012,226.844,7457,-322
2023/5/19 9:15,748,30318,44.2578,49.9917,226.953,10070,-383,44.1406,49.9914,229.375,10110,-352,44.2266,49.9907,228.344,10138,-349
2023/5/19 9:20,748,36109,52.6172,49.9651,227.359,12009,-439,52.4297,49.9648,229.75,12039,-361,52.4531,49.9649,229.859,12061,-420
2023/5/19 9:25,747.625,21055,30.9062,49.9611,223.766,6960,-339,30.9766,49.9612,226.906,7029,-294,31.0625,49.9606,226.359,7066,-296
2023/5/19 9:30,747.375,16520,24.3438,49.9824,225.672,5463,-298,24.3984,49.9832,227.719,5523,-215,24.4922,49.9852,226.75,5534,-319
2023/5/19 9:35,747.688,12899,19.1406,49.9691,222.75,4278,-292,19.1641,49.972,225.656,4312,-277,19.1328,49.9692,225.219,4309,-295
2023/5/19 9:40,747.5,31792,46.5469,49.9657,227.938,10568,-366,46.4922,49.9648,230.266,10600,-297,46.5312,49.968,229.141,10624,-421
2023/5/19 9:45,747.812,39847,58.0625,49.9622,228.953,13230,-412,58.1719,49.9629,230.828,13325,-344,58.1016,49.9642,229.688,13292,-440
2023/5/19 9:50,747.375,41001,59.5234,49.961,228.812,13647,-474,59.4609,49.9599,229.891,13676,-451,59.4141,49.9614,229.359,13678,-381
2023/5/19 9:55,747,17275,25.4766,50.0159,222.219,5703,-305,25.6797,50.0166,224.953,5788,-265,25.6016,50.0148,225.219,5784,-287
2023/5/19 10:00,746.75,17131,25.3672,50.0345,225.375,5680,-340,25.4219,50.0335,227.109,5724,-325,25.4062,50.034,226.812,5727,-343
2023/5/19 10:05,747.25,42843,62.1562,50.0157,227.203,14209,-469,62.3594,50.0157,228.609,14315,-398,62.3203,50.0157,229.422,14319,-431
2023/5/19 10:10,746.875,41944,60.9062,49.9642,228.703,13943,-445,60.8438,49.9641,230.25,13994,-306,60.8359,49.9636,229.641,14007,-416
2023/5/19 10:15,747.25,43361,62.9297,50.0188,228.531,14440,-421,62.8672,50.02,230.062,14476,-348,62.7812,50.019,229.859,14445,-390
2023/5/19 10:20,747.438,43880,63.6094,49.9689,228.703,14588,-426,63.7188,49.9691,230.094,14642,-355,63.6328,49.9715,230.469,14650,-428
2023/5/19 10:25,747.375,22383,33.0078,49.9939,224.875,7416,-352,33.0938,49.9936,226.875,7476,-302,33.0469,49.9957,226.625,7491,-303
2023/5/19 10:30,748,46436,67.25,50.0281,229.328,15458,-482,67.125,50.029,229.922,15483,-296,67.2031,50.0281,230.047,15495,-417
2023/5/19 10:35,747.75,46873,67.8672,49.9673,229.75,15548,-419,68,49.9674,230.906,15656,-379,68.0547,49.9664,230.688,15669,-488
2023/5/19 10:40,747.812,38867,56.5547,49.974,228,12931,-333,56.4062,49.9762,229.797,12938,-333,56.5,49.9757,229.344,12998,-406
2023/5/19 10:45,747.812,32499,47.4766,50.0167,227.328,10784,-393,47.5703,50.0159,229.156,10854,-338,47.5234,50.0174,229.312,10861,-368
2023/5/19 10:50,747.75,22346,32.8594,49.9736,224.906,7403,-387,32.9453,49.9738,227.453,7462,-302,32.9453,49.9742,227.453,7481,-324
2023/5/19 10:55,747.438,16774,24.9141,50.019,224.5,5575,-282,24.7969,50.0199,227.031,5589,-238,24.8438,50.0209,226.156,5610,-218
2023/5/19 11:00,747.625,22037,32.5156,49.9844,224.734,7326,-365,32.3984,49.9834,226.5,7338,-323,32.5156,49.9853,226.156,7373,-304
2023/5/19 11:05,747.438,21978,32.4297,50.0284,224.359,7312,-326,32.2734,50.0282,227.328,7322,-248,32.3281,50.0285,226.891,7344,-365
